0_ft,5000_ft,10000_ft,15000_ft,20000_ft,25000_ft,30000_ft,35000_ft,40000_ft,45000_ft,thrust_n,engine_name
110.2444611384804,65.13091459914807,54.63565463450816,48.130387154844954,43.13763544753638,38.52301268331647,33.908389919096564,29.293767154876655,24.679144390656752,20.06452162643683,87558.57729223999,CF6-50C2
110.50523951247378,65.47008287416942,54.98635658574059,48.49232955323228,43.50782084050395,38.90069170772064,34.29356257493732,29.686433442153998,25.07930430937067,20.472175176587342,90558.57729223999,CF6-50C2
110.76601788646711,65.80925114919074,55.337058536973025,48.854271951619594,43.878006233471524,39.2783707321248,34.67873523077807,30.079099729431334,25.479464228084595,20.87982872673787,93558.57729223999,CF6-50C2
111.02679626046046,66.14841942421208,55.687760488205456,49.21621435000692,44.248191626439095,39.65604975652895,35.06390788661881,30.471766016708656,25.879624146798527,21.287482276888383,96558.57729223999,CF6-50C2
111.28757463445383,66.48758769923342,56.038462439437886,49.578156748394235,44.618377019406665,40.03372878093312,35.44908054245957,30.864432303986007,26.27978406551246,21.69513582703891,99558.57729223999,CF6-50C2
111.5483530084472,66.82675597425475,56.389164390670324,49.940099146781556,44.988562412374236,40.41140780533728,35.83425319830032,31.257098591263357,26.679943984226398,22.10278937718944,102558.57729223999,CF6-50C2
111.80913138244051,67.16592424927609,56.73986634190276,50.302041545168876,45.35874780534181,40.78908682974143,36.219425854141065,31.649764878540694,27.08010390294031,22.510442927339938,105558.57729223999,CF6-50C2
112.06990975643384,67.50509252429742,57.09056829313519,50.663983943556204,45.72893319830938,41.166765854145595,36.60459850998181,32.04243116581803,27.480263821654262,22.91809647749048,108558.57729223999,CF6-50C2
112.31904780509275,67.83050405119619,57.42751349624508,51.01172867240679,46.08483273745738,41.53015902473019,36.975485312003,32.42081159927581,27.866137886548618,23.31146417382143,111558.57729223999,CF6-50C2
112.4809102441231,68.05277167580674,57.6613147970667,51.25302360466501,46.333621301152185,41.78644121986159,37.23926113857099,32.69208105728039,28.144900975989792,23.597720894699187,114558.57729223999,CF6-50C2
112.64277268315347,68.27503930041726,57.895116097888334,51.494318536923224,46.582409864846994,42.04272341499298,37.503036965138975,32.96335051528496,28.423664065430955,23.883977615576942,117558.57729223999,CF6-50C2
112.8046351221838,68.49730692502777,58.12891739870995,51.73561346918143,46.831198428541796,42.29900561012437,37.766812791706954,33.234619973289526,28.70242715487212,24.170234336454683,120558.57729223999,CF6-50C2
112.96649756121417,68.7195745496383,58.362718699531584,51.976908401439644,47.0799869922366,42.55528780525577,38.03058861827495,33.50588943129412,28.981190244313296,24.45649105733246,123558.57729223999,CF6-50C2
113.12836000024451,68.94184217424883,58.5965200003532,52.21820333369786,47.32877555593141,42.811570000387164,38.294364444842934,33.77715888929869,29.25995333375446,24.742747778210227,126558.57729223999,CF6-50C2
113.29022243927486,69.16410979885934,58.83032130117482,52.459498265956064,47.5775641196262,43.067852195518554,38.558140271410906,34.04842834730326,29.538716423195623,25.029004499087968,129558.57729223999,CF6-50C2
113.45208487830524,69.38637742346987,59.064122601996445,52.70079319821428,47.826352683321005,43.324134390649945,38.82191609797889,34.31969780530784,29.817479512636787,25.31526121996574,132558.57729224,CF6-50C2
113.6139473173356,69.60864504808039,59.29792390281807,52.9420881304725,48.07514124701581,43.58041658578134,39.08569192454688,34.59096726331241,30.096242602077943,25.601517940843493,135558.57729223996,CF6-50C2
113.77580975636592,69.8309126726909,59.53172520363969,53.183383062730705,48.32392981071061,43.83669878091274,39.349467751114865,34.86223672131699,30.375005691519114,25.887774661721245,138558.57729223996,CF6-50C2
113.93767219539629,70.05318029730144,59.76552650446132,53.42467799498892,48.57271837440541,44.09298097604413,39.61324357768285,35.13350617932157,30.65376878096029,26.174031382599004,141558.57729223996,CF6-50C2
114.09953463442665,70.27544792191196,59.99932780528293,53.66597292724713,48.82150693810022,44.34926317117552,39.87701940425083,35.40477563732614,30.932531870401455,26.460288103476756,144558.57729223996,CF6-50C2
114.26139707345699,70.49771554652247,60.233129106104556,53.907267859505346,49.07029550179502,44.60554536630692,40.14079523081882,35.67604509533072,31.21129495984262,26.746544824354523,147558.57729223996,CF6-50C2
114.42325951248736,70.71998317113301,60.46693040692618,54.14856279176356,49.319084065489825,44.86182756143832,40.4045710573868,35.94731455333529,31.490058049283775,27.032801545232275,150558.57729223996,CF6-50C2
114.58512195151768,70.94225079574352,60.700731707747806,54.38985772402177,49.56787262918463,45.11810975656971,40.66834688395479,36.21858401133987,31.768821138724945,27.31905826611002,153558.57729223996,CF6-50C2
114.74698439054805,71.16451842035404,60.93453300856943,54.63115265627998,49.81666119287944,45.3743919517011,40.93212271052276,36.48985346934444,32.04758422816611,27.60531498698778,156558.57729223996,CF6-50C2
114.90884682957842,71.38678604496457,61.16833430939105,54.8724475885382,50.06544975657423,45.6306741468325,41.195898537090756,36.76112292734902,32.32634731760728,27.891571707865552,159558.57729223996,CF6-50C2
115.07070926860875,71.6090536695751,61.402135610212675,55.11374252079641,50.31423832026904,45.886956341963895,41.45967436365874,37.03239238535359,32.60511040704844,28.177828428743297,162558.57729223996,CF6-50C2
115.23257170763911,71.83132129418561,61.63593691103429,55.35503745305463,50.56302688396384,46.143238537095286,41.72345019022673,37.30366184335818,32.88387349648961,28.464085149621056,165558.57729223996,CF6-50C2
115.39443414666947,72.05358891879614,61.86973821185592,55.596332385312834,50.811815447658645,46.399520732226684,41.98722601679472,37.57493130136276,33.162636585930784,28.75034187049883,168558.57729223996,CF6-50C2
115.55629658569981,72.27585654340666,62.10353951267754,55.83762731757105,51.06060401135345,46.65580292735808,42.25100184336271,37.84620075936732,33.441399675371954,29.03659859137659,171558.57729223996,CF6-50C2
115.71815902473018,72.49812416801718,62.33734081349917,56.07892224982926,51.30939257504825,46.912085122489465,42.51477766993068,38.117470217371896,33.72016276481311,29.32285531225432,174558.57729223996,CF6-50C2
115.88002146376054,72.72039179262771,62.571142114320786,56.320217182087475,51.558181138743066,47.16836731762086,42.77855349649866,38.38873967537647,33.99892585425427,29.609112033132064,177558.57729223996,CF6-50C2
116.04188390279087,72.94265941723823,62.80494341514241,56.561512114345696,51.80696970243787,47.42464951275226,43.042329323066646,38.66000913338104,34.27768894369544,29.895368754009837,180558.57729223996,CF6-50C2
116.20374634182126,73.16492704184876,63.03874471596403,56.8028070466039,52.05575826613267,47.68093170788365,43.30610514963464,38.93127859138562,34.55645203313662,30.181625474887568,183558.57729223996,CF6-50C2
116.3656087808516,73.38719466645927,63.272546016785654,57.04410197886212,52.30454682982747,47.93721390301505,43.569880976202626,39.20254804939022,34.83521512257778,30.467882195765384,186558.57729223996,CF6-50C2
116.52747121988196,73.6094622910698,63.50634731760728,57.28539691112034,52.55333539352228,48.19349609814644,43.8336568027706,39.473817507394756,35.11397821201895,30.754138916643114,189558.57729223996,CF6-50C2
116.68933365891232,73.83172991568033,63.7401486184289,57.52669184337854,52.80212395721708,48.44977829327784,44.0974326293386,39.74508696539934,35.39274130146009,31.040395637520845,192558.57729223996,CF6-50C2
116.85119609794268,74.05399754029085,63.97394991925052,57.767986775636764,53.050912520911886,48.706060488409236,44.36120845590658,40.01635642340392,35.67150439090125,31.326652358398633,195558.57729223996,CF6-50C2
117.01305853697298,74.27626516490136,64.20775122007215,58.00928170789497,53.29970108460668,48.962342683540626,44.624984282474564,40.2876258814085,35.95026748034243,31.612909079276392,198558.57729223996,CF6-50C2
117.17492097600339,74.49853278951188,64.44155252089377,58.25057664015319,53.54848964830149,49.21862487867202,44.88876010904256,40.558895339413084,36.22903056978359,31.899165800154123,201558.57729223996,CF6-50C2
117.33678341503375,74.72080041412242,64.67535382171539,58.4918715724114,53.7972782119963,49.474907073803415,45.15253593561053,40.83016479741765,36.507793659224774,32.18542252103188,204558.57729223996,CF6-50C2
117.49864585406408,74.94306803873293,64.90915512253702,58.73316650466962,54.0460667756911,49.73118926893481,45.41631176217853,41.101434255422234,36.78655674866599,32.47167924190967,207558.57729223996,CF6-50C2
117.66050829309441,75.16533566334347,65.14295642335864,58.974461436927825,54.2948553393859,49.987471464066196,45.6800875887465,41.3727037134268,37.06531983810709,32.7579359627874,210558.57729223996,CF6-50C2
117.82237073212477,75.387603287954,65.37675772418027,59.21575636918604,54.54364390308071,50.243753659197594,45.94386341531448,41.64397317143137,37.34408292754824,33.04419268366513,213558.57729223996,CF6-50C2
117.98423317115513,75.6098709125645,65.61055902500189,59.45705130144425,54.79243246677551,50.500035854328985,46.20763924188246,41.91524262943594,37.62284601698943,33.33044940454289,216558.57729223996,CF6-50C2
118.14609561018548,75.83213853717503,65.8443603258235,59.698346233702466,55.04122103047031,50.756318049460376,46.471415068450455,42.18651208744052,37.901609106430584,33.61670612542062,219558.57729223996,CF6-50C2
118.30795804921587,76.05440616178555,66.07816162664514,59.93964116596068,55.29000959416511,51.01260024459178,46.735190895018434,42.4577815454451,38.1803721958718,33.902962846298436,222558.57729223996,CF6-50C2
118.4698204882462,76.27667378639609,66.31196292746677,60.18093609821889,55.538798157859915,51.26888243972317,46.99896672158643,42.72905100344968,38.459135285312954,34.18921956717617,225558.57729223996,CF6-50C2
118.63168292727656,76.4989414110066,66.54576422828836,60.42223103047711,55.78758672155473,51.52516463485457,47.26274254815441,43.000320461454265,38.73789837475414,34.475476288053926,228558.57729223996,CF6-50C2
118.79354536630692,76.72120903561714,66.77956552911,60.66352596273532,56.03637528524953,51.78144682998597,47.526518374722414,43.27158991945885,39.016661464195295,34.76173300893174,231558.57729223996,CF6-50C2
118.95540780533733,76.94347666022765,67.01336682993163,60.904820894993534,56.285163848944336,52.03772902511736,47.790294201290365,43.54285937746337,39.29542455363645,35.047989729809444,234558.57729223996,CF6-50C2
119.1172702443676,77.16574428483815,67.24716813075324,61.146115827251734,56.533952412639145,52.294011220248755,48.05407002785836,43.81412883546801,39.574187643077636,35.3342464506872,237558.57729223996,CF6-50C2
119.27913268339799,77.3880119094487,67.48096943157486,61.38741075950996,56.78274097633394,52.55029341538015,48.31784585442638,44.085398293472565,39.85295073251879,35.62050317156502,240558.57729223996,CF6-50C2
119.44099512242832,77.61027953405922,67.71477073239649,61.628705691768175,57.03152954002874,52.806575610511544,48.58162168099433,44.35666775147715,40.13171382195995,35.90675989244278,243558.57729223996,CF6-50C2
119.60285756145868,77.83254715866974,67.94857203321811,61.87000062402639,57.280318103723545,53.062857805642935,48.845397507562325,44.62793720948173,40.41047691140113,36.19301661332048,246558.57729223996,CF6-50C2
97.44444444444446,57.2743961352657,46.766666666666666,40.36851851851852,35.55308641975309,31.133333333333333,26.71358024691358,22.293827160493823,17.874074074074077,13.454320987654327,4448.2216153,CF6-80C2A2
97.69922791328852,57.39005870743917,46.87907113821552,40.47467829720355,35.65133625414394,31.223256910572424,26.795177567000902,22.36709822342939,17.939018879857873,13.510939536286346,7448.2216153,CF6-80C2A2
97.95401138213262,57.50572127961264,46.991475609764386,40.580838075888586,35.74958608853479,31.313180487811504,26.87677488708821,22.440369286364927,18.003963685641637,13.567558084918346,10448.2216153,CF6-80C2A2
98.20879485097667,57.621383851786085,47.10388008131324,40.68699785457362,35.847835922925654,31.40310406505059,26.958372207175533,22.51364034930048,18.06890849142543,13.62417663355037,13448.2216153,CF6-80C2A2
98.46357831982075,57.73704642395955,47.21628455286209,40.793157633258645,35.946085757316496,31.493027642289675,27.039969527262855,22.58691141223604,18.13385329720922,13.680795182182393,16448.2216153,CF6-80C2A2
98.71836178866482,57.85270899613302,47.32868902441095,40.89931741194368,36.044335591707345,31.58295121952876,27.12156684735017,22.660182475171588,18.198798102993003,13.737413730814419,19448.2216153,CF6-80C2A2
98.9731452575089,57.96837156830648,47.44109349595981,41.00547719062871,36.14258542609821,31.672874796767847,27.203164167437485,22.733453538107128,18.26374290877677,13.794032279446412,22448.2216153,CF6-80C2A2
99.22792872635299,58.084034140479936,47.55349796750867,41.11163696931374,36.24083526048906,31.762798374006934,27.28476148752481,22.80672460104269,18.328687714560566,13.85065082807845,25448.2216153,CF6-80C2A2
99.48271219519705,58.19969671265339,47.665902439057525,41.21779674799877,36.33908509487991,31.852721951246018,27.366358807612123,22.87999566397824,18.393632520344347,13.907269376710452,28448.2216153,CF6-80C2A2
99.73749566404112,58.31535928482686,47.77830691060638,41.3239565266838,36.43733492927076,31.9426455284851,27.44795612769945,22.953266726913785,18.458577326128136,13.963887925342476,31448.2216153,CF6-80C2A2
99.99227913288522,58.43102185700032,47.89071138215524,41.430116305368834,36.53558476366161,32.03256910572419,27.529553447786768,23.02653778984935,18.523522131911925,14.0205064739745,34448.2216153,CF6-80C2A2
100.24706260172928,58.54668442917379,48.003115853704095,41.53627608405387,36.633834598052466,32.122492682963276,27.611150767874083,23.099808852784893,18.588466937695713,14.077125022606516,37448.2216153,CF6-80C2A2
100.50184607057335,58.66234700134725,48.11552032525295,41.64243586273889,36.732084432443315,32.21241626020236,27.692748087961405,23.173079915720443,18.65341174347948,14.133743571238526,40448.2216153,CF6-80C2A2
100.75662953941742,58.778009573520706,48.227924796801815,41.74859564142393,36.83033426683417,32.30233983744145,27.774345408048728,23.246350978656004,18.718356549263284,14.190362119870557,43448.2216153,CF6-80C2A2
101.01141300826151,58.89367214569417,48.34032926835067,41.85475542010896,36.92858410122503,32.392263414680535,27.855942728136043,23.31962204159155,18.783301355047058,14.246980668502573,46448.2216153,CF6-80C2A2
101.26619647710558,59.00933471786763,48.45273373989952,41.96091519879399,37.026833935615876,32.48218699191962,27.93754004822336,23.392893104527097,18.84824616083084,14.303599217134575,49448.2216153,CF6-80C2A2
101.52097994594965,59.124997290041094,48.56513821144838,42.067074977479024,37.12508377000673,32.5721105691587,28.019137368310673,23.46616416746265,18.91319096661462,14.360217765766592,52448.2216153,CF6-80C2A2
102.05362469553381,59.21295801966554,48.58255289632562,42.06316722557631,37.1122608908821,32.55347439020166,27.99468788952122,23.435901388840783,18.877114888160357,14.318328387479905,55448.2216153,CF6-80C2A2
102.71119085409464,59.28846450164075,48.55726189022713,42.0097751015906,37.04950172760065,32.486031707272346,27.92256168694404,23.359091666615733,18.795621646287415,14.23215162595912,58448.2216153,CF6-80C2A2
103.36875701265546,59.363970983615964,48.53197088412864,41.956382977604896,36.98674256431921,32.41858902434303,27.85043548436685,23.282281944390675,18.7141284044145,14.145974864438319,61448.2216153,CF6-80C2A2
104.02632317121626,59.43947746559117,48.50667987803014,41.90299085361919,36.923983401037766,32.35114634141372,27.778309281789667,23.205472222165618,18.63263516254158,14.05979810291753,64448.2216153,CF6-80C2A2
104.68388932977709,59.51498394756638,48.48138887193164,41.84959872963348,36.86122423775632,32.2837036584844,27.706183079212487,23.128662499940575,18.551141920668666,13.973621341396743,67448.2216153,CF6-80C2A2
105.34145548833791,59.59049042954159,48.45609786583316,41.796206605647775,36.798465074474876,32.21626097555509,27.634056876635302,23.05185277771551,18.46964867879572,13.88744457987594,70448.2216153,CF6-80C2A2
105.99902164689874,59.66599691151681,48.43080685973466,41.742814481662066,36.73570591119343,32.14881829262577,27.561930674058114,22.97504305549046,18.388155436922805,13.80126781835515,73448.2216153,CF6-80C2A2
106.65658780545954,59.74150339349201,48.40551585363617,41.68942235767636,36.67294674791198,32.08137560969646,27.489804471480937,22.89823333326541,18.306662195049896,13.715091056834368,76448.2216153,CF6-80C2A2
107.31415396402035,59.81700987546722,48.380224847537676,41.636030233690654,36.61018758463054,32.01393292676714,27.417678268903746,22.821423611040352,18.22516895317697,13.628914295313564,79448.2216153,CF6-80C2A2
107.97172012258116,59.89251635744243,48.354933841439184,41.582638109704945,36.547428421349096,31.94649024383783,27.345552066326565,22.7446138888153,18.14367571130404,13.542737533792774,82448.2216153,CF6-80C2A2
108.62928628114197,59.96802283941764,48.32964283534069,41.52924598571924,36.48466925806764,31.879047560908518,27.273425863749388,22.66780416659026,18.06218246943113,13.456560772272013,85448.2216153,CF6-80C2A2
109.2868524397028,60.04352932139285,48.3043518292422,41.47585386173353,36.4219100947862,31.8116048779792,27.2012996611722,22.590994444365187,17.9806892275582,13.37038401075118,88448.2216153,CF6-80C2A2
109.51725939039522,60.236173807230806,48.53451878079047,41.710491748282166,36.6543157726716,32.04010256128549,27.42588934989937,22.81167613851325,18.197462927127127,13.583249715741012,91448.2216153,CF6-80C2A2
109.6588890245468,60.453163308829474,48.817778049093604,42.004991463740176,36.948066124985964,32.33010609788154,27.71214607077713,23.094186043672714,18.476226016568297,13.858265989463884,94448.2216153,CF6-80C2A2
109.80051865869834,60.67015281042813,49.10103731739672,42.29949117919818,37.2418164773003,32.62010963447759,27.998402791654886,23.37669594883218,18.754989106009468,14.133282263186768,97448.2216153,CF6-80C2A2
109.94214829284994,60.88714231202678,49.38429658569983,42.59399089465617,37.53556682961465,32.91011317107364,28.284659512532635,23.659205853991637,19.033752195450635,14.40829853690962,100448.2216153,CF6-80C2A2
110.08377792700149,61.10413181362546,49.667555854002956,42.88849061011418,37.829317181929,33.20011670766969,28.570916233410397,23.941715759151094,19.312515284891802,14.683314810632503,103448.2216153,CF6-80C2A2
110.22540756115305,61.32112131522412,49.950815122306075,43.18299032557219,38.12306753424334,33.490120244265746,28.857172954288153,24.22422566431056,19.591278374332965,14.958331084355372,106448.2216153,CF6-80C2A2
110.36703719530462,61.53811081682279,50.234074390609194,43.477490041030194,38.41681788655769,33.7801237808618,29.143429675165912,24.506735569470024,19.87004146377413,15.233347358078248,109448.2216153,CF6-80C2A2
110.50866682945613,61.75510031842145,50.51733365891232,43.7719897564882,38.71056823887203,34.07012731745785,29.429686396043667,24.789245474629485,20.148804553215303,15.508363631801117,112448.2216153,CF6-80C2A2
110.65029646360772,61.97208982002011,50.80059292721543,44.06648947194621,39.004318591186376,34.3601308540539,29.715943116921416,25.07175537978894,20.427567642656463,15.78337990552398,115448.2216153,CF6-80C2A2
110.79192609775929,62.18907932161878,51.08385219551855,44.360989187404215,39.29806894350072,34.65013439064995,30.002199837799175,25.354265284948404,20.706330732097626,16.058396179246856,118448.2216153,CF6-80C2A2
110.93355573191084,62.40606882321743,51.36711146382167,44.65548890286222,39.59181929581507,34.940137927246,30.288456558676934,25.636775190107862,20.98509382153879,16.33341245296971,121448.2216153,CF6-80C2A2
111.07518536606243,62.6230583248161,51.6503707321248,44.94998861832022,39.88556964812942,35.23014146384205,30.57471327955469,25.919285095267327,21.263856910979968,16.60842872669261,124448.2216153,CF6-80C2A2
111.21681500021397,62.84004782641477,51.93363000042792,45.244488333778236,40.17932000044377,35.520145000438106,30.86097000043245,26.201795000426785,21.542620000421124,16.883445000415463,127448.2216153,CF6-80C2A2
111.35844463436553,63.05703732801342,52.21688926873104,45.53898804923623,40.473070352758114,35.81014853703415,31.147226721310197,26.484304905586242,21.82138308986228,17.158461274138332,130448.2216153,CF6-80C2A2
111.50001414638419,63.274022677955855,52.50011317107364,45.8334553458971,40.76679201934893,36.10012731745785,31.43346261556676,26.76679791367568,22.100133211784602,17.433468509893515,133448.2216153,CF6-80C2A2
111.52699121955595,63.48309499503672,52.71592975644745,46.06613260200323,41.00583886217617,36.342920976003384,31.680003089830592,27.017085203657803,22.35416731748503,17.691249431312237,136448.2216153,CF6-80C2A2
111.55396829272767,63.692167312117604,52.93174634182125,46.298809858109365,41.2448857050034,36.58571463454891,31.926543564094416,27.267372493639925,22.60820142318544,17.949030352730936,139448.2216153,CF6-80C2A2
111.5809453658994,63.90123962919848,53.14756292719506,46.53148711421551,41.48393254783064,36.828508293094444,32.17308403835825,27.517659783622044,22.862235528885858,18.20681127414965,142448.2216153,CF6-80C2A2
111.60792243907112,64.11031194627935,53.36337951256886,46.76416437032164,41.722979390657876,37.071301951639974,32.41962451262208,27.76794707360417,23.116269634586263,18.464592195568354,145448.2216153,CF6-80C2A2
111.63489951224284,64.31938426336022,53.57919609794267,46.99684162642777,41.96202623348511,37.314095610185504,32.666164986885896,28.01823436358629,23.370303740286687,18.722373116987086,148448.2216153,CF6-80C2A2
111.66187658541457,64.5284565804411,53.79501268331648,47.22951888253391,42.20107307631235,37.55688926873104,32.91270546114973,28.268521653568417,23.624337845987107,18.980154038405793,151448.2216153,CF6-80C2A2
111.68885365858631,64.73752889752198,54.01082926869029,47.462196138640046,42.44011991913958,37.79968292727657,33.15924593541356,28.51880894355054,23.878371951687534,19.237934959824514,154448.2216153,CF6-80C2A2
111.71583073175802,64.94660121460285,54.22664585406409,47.69487339474618,42.679166761966826,38.0424765858221,33.405786409677376,28.769096233532657,24.13240605738794,19.495715881243214,157448.2216153,CF6-80C2A2
111.74280780492975,65.15567353168373,54.4424624394379,47.92755065085231,42.918213604794055,38.28527024436763,33.652326883941214,29.019383523514783,24.386440163088352,19.753496802661928,160448.2216153,CF6-80C2A2
111.76978487810146,65.36474584876461,54.6582790248117,48.16022790695844,43.15726044762129,38.52806390291316,33.89886735820504,29.269670813496912,24.640474268788793,20.011277724080657,163448.2216153,CF6-80C2A2
111.79676195127318,65.57381816584547,54.874095610185506,48.39290516306458,43.396307290448526,38.7708575614587,34.14540783246886,29.519958103479027,24.8945083744892,20.26905864549937,166448.2216153,CF6-80C2A2
111.8237390244449,65.78289048292635,55.08991219555931,48.62558241917071,43.63535413327576,39.01365122000423,34.391948306732694,29.77024539346116,25.148542480189626,20.526839566918085,169448.2216153,CF6-80C2A2
111.85071609761663,65.99196280000723,55.305728780933116,48.858259675276855,43.874400976103004,39.25644487854976,34.63848878099651,30.020532683443278,25.402576585890046,20.784620488336785,172448.2216153,CF6-80C2A2
111.87769317078838,66.2010351170881,55.521545366306924,49.090936931382984,44.11344781893024,39.49923853709529,34.885029255260335,30.270819973425382,25.65661069159046,21.042401409755485,175448.2216153,CF6-80C2A2
111.94787000059092,66.42899146409457,55.761880732471205,49.34521406580454,44.37195401159118,39.75954561049116,35.14713720939114,30.534728808291117,25.9223204071911,21.30991200609107,178448.2216153,CF6-80C2A2
112.22438500060113,66.7471449900872,56.11932695199657,49.7026602853299,44.723405325967285,40.10350329343067,35.483601260894055,30.86369922835744,26.24379719582083,21.623895163284224,181448.2216153,CF6-80C2A2
112.50090000061131,67.06529851607982,56.476773171521934,50.06010650485527,45.07485664034337,40.44746097637016,35.82006531239695,31.192669648423752,26.565273984450545,21.937878320477335,184448.2216153,CF6-80C2A2
