longitude,latitude,altitude,cost,height
1.718345424107142,50.09130196991047,0.0,0.0014987644658456874,0.0
1.718345424107142,50.09130196991047,1157.8947368421052,0.0014920952332982413,352.9263157894737
1.718345424107142,50.09130196991047,2315.7894736842104,0.0014749333338728494,705.8526315789474
1.718345424107142,50.09130196991047,3473.684210526316,0.0014528621799156372,1058.778947368421
1.718345424107142,50.09130196991047,4631.578947368421,0.0014300221830423326,1411.7052631578947
1.718345424107142,50.09130196991047,5789.473684210526,0.0014082158071676244,1764.6315789473683
1.718345424107142,50.09130196991047,6947.368421052632,0.001387856958266546,2117.557894736842
1.718345424107142,50.09130196991047,8105.263157894737,0.0013688384255353984,2470.484210526316
1.718345424107142,50.09130196991047,9263.157894736842,0.0013509410237259767,2823.4105263157894
1.718345424107142,50.09130196991047,10421.052631578947,0.0013339695248637837,3176.3368421052633
1.718345424107142,50.09130196991047,11578.947368421052,0.001317779948455238,3529.2631578947367
1.718345424107142,50.09130196991047,12736.842105263157,0.0013022736768431213,3882.1894736842105
1.718345424107142,50.09130196991047,13894.736842105263,0.0012873851959010855,4235.115789473684
1.718345424107142,50.09130196991047,15052.631578947368,0.0012730711901348197,4588.042105263158
1.718345424107142,50.09130196991047,16210.526315789473,0.0012593024315525807,4940.968421052632
1.718345424107142,50.09130196991047,17368.421052631576,0.0012460581616593142,5293.894736842105
1.718345424107142,50.09130196991047,18526.315789473683,0.0012333223523498646,5646.821052631579
1.718345424107142,50.09130196991047,19684.21052631579,0.001221081298965409,5999.747368421053
1.718345424107142,50.09130196991047,20842.105263157893,0.0,6352.6736842105265
1.718345424107142,50.09130196991047,22000.0,0.0,6705.6
1.718345424107142,50.27010420428233,0.0,0.0016117492678717732,0.0
1.718345424107142,50.27010420428233,1157.8947368421052,0.001604185843232284,352.9263157894737
1.718345424107142,50.27010420428233,2315.7894736842104,0.0015851495029717434,705.8526315789474
1.718345424107142,50.27010420428233,3473.684210526316,0.0015612503513530078,1058.778947368421
1.718345424107142,50.27010420428233,4631.578947368421,0.0015370310518531775,1411.7052631578947
1.718345424107142,50.27010420428233,5789.473684210526,0.0015144740284004899,1764.6315789473683
1.718345424107142,50.27010420428233,6947.368421052632,0.0014940980147243022,2117.557894736842
1.718345424107142,50.27010420428233,8105.263157894737,0.0014758145752961326,2470.484210526316
1.718345424107142,50.27010420428233,9263.157894736842,0.001459350960923683,2823.4105263157894
1.718345424107142,50.27010420428233,10421.052631578947,0.001444416700903657,3176.3368421052633
1.718345424107142,50.27010420428233,11578.947368421052,0.001430756412927697,3529.2631578947367
1.718345424107142,50.27010420428233,12736.842105263157,0.0014181596409108686,3882.1894736842105
1.718345424107142,50.27010420428233,13894.736842105263,0.001406456844406073,4235.115789473684
1.718345424107142,50.27010420428233,15052.631578947368,0.0013955121950336418,4588.042105263158
1.718345424107142,50.27010420428233,16210.526315789473,0.0013852166416750626,4940.968421052632
1.718345424107142,50.27010420428233,17368.421052631576,0.0013754821335345594,5293.894736842105
1.718345424107142,50.27010420428233,18526.315789473683,0.001366237050010154,5646.821052631579
1.718345424107142,50.27010420428233,19684.21052631579,0.001357422655847257,5999.747368421053
1.718345424107142,50.27010420428233,20842.105263157893,0.0,6352.6736842105265
1.718345424107142,50.27010420428233,22000.0,0.0,6705.6
1.718345424107142,50.448906438654205,0.0,0.002110686437918084,0.0
1.718345424107142,50.448906438654205,1157.8947368421052,0.0020884800484233554,352.9263157894737
1.718345424107142,50.448906438654205,2315.7894736842104,0.0020407918609620834,705.8526315789474
1.718345424107142,50.448906438654205,3473.684210526316,0.0019919519401532795,1058.778947368421
1.718345424107142,50.448906438654205,4631.578947368421,0.0019494280902035749,1411.7052631578947
1.718345424107142,50.448906438654205,5789.473684210526,0.001912853679122039,1764.6315789473683
1.718345424107142,50.448906438654205,6947.368421052632,0.0018807123512468594,2117.557894736842
1.718345424107142,50.448906438654205,8105.263157894737,0.00185185124303448,2470.484210526316
1.718345424107142,50.448906438654205,9263.157894736842,0.0018255248505052088,2823.4105263157894
1.718345424107142,50.448906438654205,10421.052631578947,0.0018012486476182486,3176.3368421052633
1.718345424107142,50.448906438654205,11578.947368421052,0.0017786907745732446,3529.2631578947367
1.718345424107142,50.448906438654205,12736.842105263157,0.0017576097185842546,3882.1894736842105
1.718345424107142,50.448906438654205,13894.736842105263,0.0017378201636975385,4235.115789473684
1.718345424107142,50.448906438654205,15052.631578947368,0.001719174026335448,4588.042105263158
1.718345424107142,50.448906438654205,16210.526315789473,0.0017015494646444875,4940.968421052632
1.718345424107142,50.448906438654205,17368.421052631576,0.0016848441248489363,5293.894736842105
1.718345424107142,50.448906438654205,18526.315789473683,0.0016689707172255956,5646.821052631579
1.718345424107142,50.448906438654205,19684.21052631579,0.001653853939504424,5999.747368421053
1.718345424107142,50.448906438654205,20842.105263157893,0.0,6352.6736842105265
1.718345424107142,50.448906438654205,22000.0,0.0,6705.6
1.718345424107142,50.62770867302607,0.0,0.0038281734968112716,0.0
1.718345424107142,50.62770867302607,1157.8947368421052,0.0037402656098249245,352.9263157894737
1.718345424107142,50.62770867302607,2315.7894736842104,0.00353807986999392,705.8526315789474
1.718345424107142,50.62770867302607,3473.684210526316,0.0033153210267134574,1058.778947368421
1.718345424107142,50.62770867302607,4631.578947368421,0.0031164702011785565,1411.7052631578947
1.718345424107142,50.62770867302607,5789.473684210526,0.002950011182135708,1764.6315789473683
1.718345424107142,50.62770867302607,6947.368421052632,0.002812245890759152,2117.557894736842
1.718345424107142,50.62770867302607,8105.263157894737,0.002697443596576741,2470.484210526316
1.718345424107142,50.62770867302607,9263.157894736842,0.002600587782959426,2823.4105263157894
1.718345424107142,50.62770867302607,10421.052631578947,0.002517770376857768,3176.3368421052633
1.718345424107142,50.62770867302607,11578.947368421052,0.002446032322809271,3529.2631578947367
1.718345424107142,50.62770867302607,12736.842105263157,0.0023831378209319375,3882.1894736842105
1.718345424107142,50.62770867302607,13894.736842105263,0.0023273864893392352,4235.115789473684
1.718345424107142,50.62770867302607,15052.631578947368,0.0022774730270074288,4588.042105263158
1.718345424107142,50.62770867302607,16210.526315789473,0.00223238519866488,4940.968421052632
1.718345424107142,50.62770867302607,17368.421052631576,0.0021913299304161613,5293.894736842105
1.718345424107142,50.62770867302607,18526.315789473683,0.002153679522726238,5646.821052631579
1.718345424107142,50.62770867302607,19684.21052631579,0.0021189322156468554,5999.747368421053
1.718345424107142,50.62770867302607,20842.105263157893,0.0,6352.6736842105265
1.718345424107142,50.62770867302607,22000.0,0.0,6705.6
1.718345424107142,50.806510907397936,0.0,0.005879378449604346,0.0
1.718345424107142,50.806510907397936,1157.8947368421052,0.00572141765027281,352.9263157894737
1.718345424107142,50.806510907397936,2315.7894736842104,0.0053480115083734785,705.8526315789474
1.718345424107142,50.806510907397936,3473.684210526316,0.004924396889794197,1058.778947368421
1.718345424107142,50.806510907397936,4631.578947368421,0.004539096801369655,1411.7052631578947
1.718345424107142,50.806510907397936,5789.473684210526,0.004213456616542422,1764.6315789473683
1.718345424107142,50.806510907397936,6947.368421052632,0.003942869171281636,2117.557894736842
1.718345424107142,50.806510907397936,8105.263157894737,0.0037171878705367077,2470.484210526316
1.718345424107142,50.806510907397936,9263.157894736842,0.0035269694171794442,2823.4105263157894
1.718345424107142,50.806510907397936,10421.052631578947,0.0033646777706244297,3176.3368421052633
1.718345424107142,50.806510907397936,11578.947368421052,0.0032245443386847415,3529.2631578947367
1.718345424107142,50.806510907397936,12736.842105263157,0.003102187783106571,3882.1894736842105
1.718345424107142,50.806510907397936,13894.736842105263,0.002994266297417388,4235.115789473684
1.718345424107142,50.806510907397936,15052.631578947368,0.0028982083390554424,4588.042105263158
1.718345424107142,50.806510907397936,16210.526315789473,0.002812013928539517,4940.968421052632
1.718345424107142,50.806510907397936,17368.421052631576,0.002734110002722982,5293.894736842105
1.718345424107142,50.806510907397936,18526.315789473683,0.002663245208878547,5646.821052631579
1.718345424107142,50.806510907397936,19684.21052631579,0.0025984130390772162,5999.747368421053
1.718345424107142,50.806510907397936,20842.105263157893,0.0,6352.6736842105265
1.718345424107142,50.806510907397936,22000.0,0.0,6705.6
1.718345424107142,50.98531314176981,0.0,0.003380733722134134,0.0
1.718345424107142,50.98531314176981,1157.8947368421052,0.0033439555683519137,352.9263157894737
1.718345424107142,50.98531314176981,2315.7894736842104,0.00325649488384769,705.8526315789474
1.718345424107142,50.98531314176981,3473.684210526316,0.0031545362933330153,1058.778947368421
1.718345424107142,50.98531314176981,4631.578947368421,0.0030563643778867035,1411.7052631578947
1.718345424107142,50.98531314176981,5789.473684210526,0.0029663408156321777,1764.6315789473683
1.718345424107142,50.98531314176981,6947.368421052632,0.0028839815622470296,2117.557894736842
1.718345424107142,50.98531314176981,8105.263157894737,0.0028079325138072033,2470.484210526316
1.718345424107142,50.98531314176981,9263.157894736842,0.002737052657463792,2823.4105263157894
1.718345424107142,50.98531314176981,10421.052631578947,0.0026705530761561196,3176.3368421052633
1.718345424107142,50.98531314176981,11578.947368421052,0.0026079138812667713,3529.2631578947367
1.718345424107142,50.98531314176981,12736.842105263157,0.0025487849299958925,3882.1894736842105
1.718345424107142,50.98531314176981,13894.736842105263,0.0024929136653419623,4235.115789473684
1.718345424107142,50.98531314176981,15052.631578947368,0.0024401002152074497,4588.042105263158
1.718345424107142,50.98531314176981,16210.526315789473,0.0023901717736230063,4940.968421052632
1.718345424107142,50.98531314176981,17368.421052631576,0.0023429690477276377,5293.894736842105
1.718345424107142,50.98531314176981,18526.315789473683,0.00229833975813209,5646.821052631579
1.718345424107142,50.98531314176981,19684.21052631579,0.002256136036216935,5999.747368421053
1.718345424107142,50.98531314176981,20842.105263157893,0.0,6352.6736842105265
1.718345424107142,50.98531314176981,22000.0,0.0,6705.6
1.718345424107142,51.16411537614167,0.0,0.0014373519813467772,0.0
