ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,num,cost_grid
603.0,-22035.57259770402,-66086.07490910865,7315.199927099016,51.09133401212978,4.090833581587316,24000.0,0.6701,405.04,-0.0,203.48,14.41,61670.0,36820.0,id5,0.001,0.0
623.0,-23760.842796640536,-70056.9043737607,7315.199926969128,51.05555444235694,4.066394218183028,24000.0,0.67,404.99,-0.0,203.48,14.41,61655.0,36811.0,id5,0.001,0.0
0.0,23108.22388244307,70165.93583395933,30.48000002780699,52.316619999231555,4.746300000983301,100.0,0.5,330.63,3500.0,198.75,37.43,62363.0,107773.0,id4,0.004,0.08606137138900839
22.0,21938.222762963735,66719.21104441257,413.8848105881813,52.28567111185625,4.728862598666106,1358.0,0.5828,383.72,3500.0,193.75,35.74,62327.0,96273.0,id4,0.004,0.07683313249590883
43.0,20932.752922704927,62610.17492869379,797.2896211313289,52.24875719130316,4.71382544928279,2616.0,0.6612,433.4,3500.0,188.75,33.73,62293.0,86672.0,id4,0.004,0.0648953263792776
65.0,20205.303723459758,57883.82593216444,1180.6944316221086,52.206279677269706,4.702856769915243,3874.0,0.6975,455.21,3500.0,183.75,32.49,62261.0,81869.0,id4,0.004,0.053705498250377064
86.0,19876.723597246917,52870.57416042943,1564.0992420543657,52.161206783643905,4.697739998538185,5132.0,0.7264,471.94,3500.0,178.75,31.41,62229.0,78049.0,id4,0.004,0.045958062842012676
108.0,19990.376611831492,47662.205100491265,1947.5040524338135,52.11436314691131,4.699098763985318,6389.0,0.7595,491.22,3500.0,173.75,30.2,62199.0,74156.0,id4,0.004,0.044467675362329706
129.0,20580.82062385494,42270.95695249988,2330.9088627616125,52.06585733192774,4.70741884203654,7647.0,0.7905,508.99,3500.0,168.75,29.05,62170.0,70687.0,id4,0.004,0.04266905340800488
151.0,21677.338993272362,36758.42015994624,2714.313673037199,52.016240632544715,4.72310852103428,8905.0,0.8139,521.63,3500.0,170.94,28.11,62142.0,67985.0,id4,0.004,0.040567356274100554
