ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,cost_grid
274.0,31074.851624141145,-12315.551112483729,4896.188719597073,52.568115693006185,3.8435608880913894,16064.0,0.82,511.58,3500.0,294.08,27.37,66241.0,67213.0,EZY84JU_960,0.004480512089496953
295.0,26040.247257410985,-10065.767704350852,5270.474005695423,52.58861362059546,3.7692484423622012,17292.0,0.82,509.15,3500.0,293.89,27.3,66214.0,67022.0,EZY84JU_960,0.00407042099564071
316.0,21022.505468587453,-7843.223895225255,5644.759291793457,52.60881937584594,3.6951145157096374,18520.0,0.82,506.7,3500.0,293.76,27.2,66187.0,66733.0,EZY84JU_960,0.003730879385777546
337.0,16024.250657562397,-5642.416129257992,6019.044577891146,52.62878276224088,3.6211998939716543,19748.0,0.82,504.25,3500.0,293.66,27.06,66160.0,66346.0,EZY84JU_960,0.003233515259654915
358.0,11046.322283388694,-3461.818237189915,6393.329863987703,52.6485179489269,3.5475185034382983,20975.0,0.82,501.78,3500.0,293.64,26.89,66133.0,65864.0,EZY84JU_960,0.0
379.0,6092.3866316584545,-1293.4135297311848,6767.615150083225,52.66809747532143,3.4741262364809513,22203.0,0.82,499.3,3500.0,293.64,26.68,66106.0,65287.0,EZY84JU_960,0.0
400.0,1163.1879082976907,864.1635760224823,7141.900436178113,52.6875342060473,3.4010352053845887,23431.0,0.82,496.8,3500.0,293.64,26.43,66080.0,64619.0,EZY84JU_960,0.0
421.0,-3741.1491285846782,3010.8584726510976,7516.185722272307,52.70682816541639,3.3282482193835428,24659.0,0.82,494.3,3500.0,293.64,26.15,66054.0,63861.0,EZY84JU_960,0.0
442.0,-8620.497814172963,5146.615718153388,7890.471008365755,52.72597953028273,3.255768279967312,25887.0,0.82,491.78,3500.0,293.64,25.83,66028.0,63018.0,EZY84JU_960,0.0
463.0,-13474.729527875505,7271.379014481423,8264.7562944584,52.74498843179199,3.183598315332786,27115.0,0.82,489.25,3082.0,293.64,25.48,66002.0,62092.0,EZY84JU_960,0.0
484.0,-18307.93720722018,9386.93952811332,8594.313361754646,52.763871451015994,3.111678417512154,28197.0,0.8185,486.11,2582.0,293.64,25.16,65977.0,61243.0,EZY84JU_960,0.0
505.0,-23114.53675259624,11490.868699832046,8870.401102480915,52.78260748758383,3.0400926468130414,29102.0,0.8113,479.95,2082.0,293.64,24.91,65952.0,60599.0,EZY84JU_960,0.0
526.0,-27864.121135286787,13569.841705918032,9093.019516630799,52.801078935117424,2.969295513598316,29833.0,0.8039,474.09,1582.0,293.64,24.7,65928.0,60060.0,EZY84JU_960,0.0
547.0,-32559.230142280172,15624.9711885715,9262.168604202918,52.819297099003315,2.899251322782469,30388.0,0.7958,468.19,1082.0,293.64,22.21,65905.0,53913.0,EZY84JU_960,0.0
568.0,-37198.995366993775,17655.878477387527,9377.848365197671,52.83726000727089,2.8299751338250645,30767.0,0.7861,461.72,582.0,293.64,19.01,65886.0,46449.0,EZY84JU_960,0.0
589.0,-41777.2430337586,19659.864173350335,9440.058799617454,52.85494524799149,2.761561333727819,30971.0,0.7727,453.47,82.0,293.64,15.62,65871.0,38840.0,EZY84JU_960,0.0
610.0,-46275.70731099456,21628.941700382067,9448.799907471062,52.87228410162868,2.694285490733792,31000.0,0.7699,451.73,-0.0,293.64,15.04,65856.0,37546.0,EZY84JU_960,0.0
632.0,-50757.23769186775,23590.60229234011,9448.799907279314,52.8895198171446,2.6272094585139483,31000.0,0.7698,451.71,-0.0,293.64,15.04,65841.0,37540.0,EZY84JU_960,0.0
653.0,-55238.59131124949,25552.185566565513,9448.799907086648,52.906717046275396,2.560082775884957,31000.0,0.7698,451.7,-0.0,293.64,15.03,65826.0,37534.0,EZY84JU_960,0.0
674.0,-59719.7678439708,27513.691380898494,9448.799906893144,52.92387573862537,2.4929054957061845,31000.0,0.7698,451.68,-0.0,293.64,15.03,65811.0,37527.0,EZY84JU_960,0.0
695.0,-64200.76696383512,29475.119592730585,9448.79990669888,52.94099584383778,2.425677671384053,31000.0,0.7697,451.66,-0.0,293.64,15.03,65796.0,37521.0,EZY84JU_960,0.0
716.0,-68681.58834362408,31436.47005900741,9448.799906503917,52.958077311595744,2.3583993568729693,31000.0,0.7697,451.64,-0.0,293.64,15.03,65781.0,37514.0,EZY84JU_960,0.0
737.0,-73162.23165509301,33397.74263622672,9448.79990630832,52.97512009162274,2.2910706066764326,31000.0,0.7697,451.62,-0.0,293.64,15.02,65766.0,37508.0,EZY84JU_960,0.0
758.0,-77642.6965689666,35358.937180436784,9448.799906112128,52.99212413368333,2.223691475848157,31000.0,0.7697,451.61,-0.0,293.64,15.02,65751.0,37502.0,EZY84JU_960,0.0
779.0,-82122.98275493445,37320.05354723443,9448.799905915397,53.00908938758381,2.1562620199931923,31000.0,0.7696,451.59,-0.0,293.64,15.02,65736.0,37495.0,EZY84JU_960,0.0
800.0,-86603.08988164678,39281.09159176323,9448.799905718155,53.02601580317297,2.0887822952690533,31000.0,0.7696,451.57,-0.0,293.64,15.01,65721.0,37489.0,EZY84JU_960,0.0
821.0,-91083.01761654424,41242.05116883512,9448.799905520447,53.04290333034367,2.0212523583892827,31000.0,0.7696,451.55,-0.0,293.64,15.01,65706.0,37482.0,EZY84JU_960,0.0
0.0,-38736.19827220256,100195.0350900367,30.480000000000697,52.316618113917954,4.746292201273332,100.0,0.5,330.6,3500.0,158.0,39.73,57259.0,103434.0,ITY113_1804,0.08606065732856297
23.0,-37278.43795283022,96587.0876775742,440.4155066183411,52.28427260066195,4.768136930975966,1445.0,0.5998,394.79,3500.0,160.87,38.12,57221.0,94345.0,ITY113_1804,0.07674396512372067
46.0,-35753.832579708214,92189.48715383443,850.3488057927941,52.24482609357945,4.791015451113882,2790.0,0.6931,454.04,3500.0,158.62,35.47,57185.0,83488.0,ITY113_1804,0.06217358046262305
69.0,-33801.91340930357,87198.42699570507,1260.280305550587,52.2000644748047,4.820183083794064,4135.0,0.709,462.29,3500.0,155.59,34.62,57151.0,80574.0,ITY113_1804,0.04750807550716972
92.0,-31543.694968504613,82226.57042849543,1670.2082617910003,52.15548590036208,4.853779849951418,5480.0,0.7264,471.38,3500.0,154.55,33.72,57117.0,77691.0,ITY113_1804,0.03982682747122455
115.0,-29147.477708635735,77198.62452321936,2080.133690852494,52.110400665186575,4.889334966095597,6825.0,0.7494,483.95,3499.0,155.89,32.67,57084.0,74531.0,ITY113_1804,0.038085807712094036
138.0,-26808.302008194863,71980.87802792418,2490.05682404332,52.06359513301255,4.923998814018212,8169.0,0.7721,496.16,3499.0,157.93,31.63,57053.0,71588.0,ITY113_1804,0.035778733703898176
161.0,-24603.251505236418,66549.81054142336,2899.9778465226805,52.01485513203576,4.956645587414999,9514.0,0.7894,504.83,3499.0,160.34,30.74,57022.0,69193.0,ITY113_1804,0.03321698723896557
184.0,-22596.42470343767,60935.29150942592,3309.896579952896,51.96444832434085,4.986340156560918,10859.0,0.7993,508.63,3499.0,161.5,30.39,56991.0,68280.0,ITY113_1804,0.030759372160713987
208.0,-20690.41726091422,55240.49047736329,3719.812715927704,51.91330834591367,5.014502981173978,12204.0,0.8058,510.18,3499.0,159.72,30.3,56961.0,68045.0,ITY113_1804,0.028956217353618877
