ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,cost_grid
556.0,35991.00052816437,-24136.895783842054,9875.623777989349,51.610524983425336,6.3889327354931345,32400.0,0.7919,461.83,2546.0,125.16,23.15,74591.0,59641.0,AUA3NA_1248,0.0
576.0,39837.23008206804,-26845.935040544675,10132.576867696507,51.58590253112386,6.4443211640414475,33243.0,0.7908,459.42,2046.0,125.16,22.63,74568.0,58255.0,AUA3NA_1248,0.0
596.0,43666.75040351101,-29543.205377944123,10339.065796188674,51.56136117880183,6.499409329268959,33921.0,0.7946,460.23,1546.0,125.16,22.19,74546.0,57081.0,AUA3NA_1248,0.0
616.0,47506.04427056878,-32247.359579148168,10495.090563415415,51.53673133358717,6.554578405931583,34433.0,0.801,462.92,1046.0,125.16,21.76,74524.0,55965.0,AUA3NA_1248,0.0
636.0,51370.38494728867,-34969.15515916271,10600.651169383977,51.51191471310203,6.610047105798689,34779.0,0.7938,458.03,546.0,125.16,18.58,74505.0,47981.0,AUA3NA_1248,0.0
656.0,55196.05155573939,-37663.71118792378,10655.747614163998,51.487320718362874,6.664901153139421,34960.0,0.7859,453.1,46.0,125.16,15.2,74490.0,39918.0,AUA3NA_1248,0.0
676.0,58982.27010035747,-40330.482512291725,10660.379898037054,51.46295515885387,6.719131317719667,34975.0,0.7851,452.62,0.0,125.16,14.88,74475.0,39163.0,AUA3NA_1248,0.0
695.0,62764.63841754272,-42994.54198226392,10660.379898473835,51.438589430190426,6.773248519189367,34975.0,0.7851,452.62,0.0,125.16,14.88,74460.0,39156.0,AUA3NA_1248,0.0
715.0,66546.97319371365,-45658.57782889753,10660.379898905348,51.41419903232427,6.827307507817484,34975.0,0.7851,452.61,0.0,125.16,14.88,74446.0,39149.0,AUA3NA_1248,0.0
735.0,70329.27440223396,-48322.590033550594,10660.379899331661,51.38978401433847,6.881308337935707,34975.0,0.7851,452.61,0.0,125.16,14.87,74431.0,39142.0,AUA3NA_1248,0.0
755.0,74111.54201640916,-50986.578577557564,10660.379899752821,51.36534442524246,6.935251064048542,34975.0,0.7851,452.6,0.0,125.16,14.87,74416.0,39135.0,AUA3NA_1248,0.0
775.0,77893.7760069225,-53650.54344024289,10660.379900168895,51.3408803139904,6.989135740795309,34975.0,0.7851,452.6,0.0,125.16,14.87,74401.0,39128.0,AUA3NA_1248,0.0
0.0,-75831.5436328348,48113.06335753806,30.480000000383843,52.316616345920416,4.7462963350023175,100.0,0.5,330.63,3500.0,120.95,32.92,71146.0,107773.0,AUA3NA_1264,0.038262568375050134
19.0,-73105.78397777479,46478.43389905992,365.17306813186946,52.30228724695744,4.786748522716818,1198.0,0.555,365.6,3500.0,121.85,31.93,71114.0,99554.0,AUA3NA_1264,0.03471878070584223
38.0,-70117.40650111256,44622.16851555525,699.8661377330059,52.28598492262611,4.831081453937094,2296.0,0.6087,399.45,3500.0,121.85,30.75,71083.0,92247.0,AUA3NA_1264,0.02950201432280999
56.0,-66850.01386881644,42592.589085455256,1034.5592083516544,52.268141517577966,4.879516268554192,3394.0,0.6598,431.33,3500.0,121.85,29.49,71054.0,85855.0,AUA3NA_1264,0.02580610497546323
75.0,-63320.032705100646,40399.89974614217,1369.2522797011081,52.24884185406178,4.9317997961796,4492.0,0.7076,460.75,3500.0,121.85,28.2,71026.0,80317.0,AUA3NA_1264,0.023684531146853118
94.0,-59547.86706044898,38056.77470881005,1703.9453515884325,52.2281925810583,4.987620102405196,5590.0,0.7516,487.51,3500.0,121.85,26.95,70999.0,75537.0,AUA3NA_1264,0.02298790381248994
113.0,-55555.50854189206,35576.874319136,2038.638423885381,52.20630929628755,5.046642245943658,6688.0,0.7919,511.62,3500.0,121.85,25.77,70973.0,71415.0,AUA3NA_1264,0.022178081738114704
132.0,-51364.808324755526,32973.7716917639,2373.3314965089457,52.18330720384793,5.108534080187056,7787.0,0.82,527.69,3500.0,121.85,24.87,70948.0,68453.0,AUA3NA_1264,0.02142352309358991
151.0,-47041.892574859245,30288.54186661815,2708.0245691759997,52.15954550864122,5.172311487815715,8885.0,0.82,525.58,3500.0,121.85,24.59,70924.0,67580.0,AUA3NA_1264,0.020794482603334743
169.0,-42736.39712185897,27614.132890962494,3042.7176417098053,52.135845421103745,5.2357641909366945,9983.0,0.82,523.47,3500.0,121.85,24.32,70899.0,66723.0,AUA3NA_1264,0.01836642593519517
188.0,-38448.39273357132,24950.588719185696,3377.4107140881474,52.11220781013602,5.2988920006682685,11081.0,0.82,521.34,3500.0,121.85,24.4,70875.0,66974.0,AUA3NA_1264,0.01598883515104256
207.0,-34177.95104736051,22297.953846208096,3712.1037862874414,52.088633548340546,5.36169471605764,12179.0,0.82,519.21,3500.0,121.85,24.46,70850.0,67165.0,AUA3NA_1264,0.013830893299980808
226.0,-29925.14458762919,19656.27331832977,4046.796858282746,52.065123512137234,5.42417212382989,13277.0,0.82,517.06,3500.0,121.85,24.5,70826.0,67279.0,AUA3NA_1264,0.012884442687274662
245.0,-25690.04678428274,17025.59274463215,4381.489930047777,52.04167858188401,5.486323998123823,14375.0,0.82,514.91,3500.0,121.85,24.51,70801.0,67314.0,AUA3NA_1264,0.012055347482754613
264.0,-21472.731991697863,14405.958308677313,4716.183001554923,52.01829964200008,5.548150100221971,15473.0,0.82,512.75,3500.0,121.85,24.49,70777.0,67269.0,AUA3NA_1264,0.011361746984829332
282.0,-17273.275508218718,11797.416780647856,5050.8760727753,51.994987581092914,5.60965017827535,16571.0,0.82,510.58,3500.0,121.85,24.45,70752.0,67146.0,AUA3NA_1264,0.01103893540072051
301.0,-13091.753596353428,9200.01552970909,5385.569143678833,51.97174329208532,5.67082396702365,17669.0,0.82,508.4,3500.0,121.85,24.39,70728.0,66944.0,AUA3NA_1264,0.01087757679727483
320.0,-8928.24350349473,6613.802536960998,5720.262214234439,51.94856767233948,5.7316711875273345,18767.0,0.82,506.21,3500.0,121.85,24.3,70704.0,66663.0,AUA3NA_1264,0.010814697601124095
339.0,-4782.823483382505,4038.826408709505,6054.955284410284,51.92546162372473,5.792191547005052,19865.0,0.82,504.01,3500.0,121.85,24.19,70680.0,66304.0,AUA3NA_1264,0.009163480297944842
358.0,-655.572818254927,1475.1363902056014,6389.648354174155,51.90242605107575,5.852384740788619,20963.0,0.82,501.8,3500.0,121.85,24.04,70655.0,65869.0,AUA3NA_1264,0.0
376.0,3453.4281582730237,-1077.2176201703298,6724.3414234940865,51.87946179165158,5.912250391023704,22061.0,0.82,499.58,3500.0,121.85,23.88,70632.0,65359.0,AUA3NA_1264,0.0
395.0,7544.098037603332,-3618.1850562601717,7059.034492339115,51.856569819296546,5.971788165714138,23160.0,0.82,497.36,3500.0,121.85,23.69,70608.0,64774.0,AUA3NA_1264,0.0
414.0,11616.354311805027,-6147.714669024534,7393.727560680406,51.83375107590756,6.030997759553946,24258.0,0.82,495.12,3500.0,121.85,23.47,70584.0,64118.0,AUA3NA_1264,0.0
433.0,15670.11334850508,-8665.754510960209,7728.420628492731,51.811006488469985,6.089878805425224,25356.0,0.82,492.87,3500.0,121.85,23.23,70561.0,63393.0,AUA3NA_1264,0.0
452.0,19705.290364928882,-11172.251919994114,8063.113695756579,51.78833698968072,6.148430919424906,26454.0,0.82,490.61,3500.0,121.85,22.96,70538.0,62601.0,AUA3NA_1264,0.0
471.0,23721.799400469055,-13667.153502463123,8397.806762462398,51.765743517967884,6.206653701132417,27552.0,0.82,488.34,3500.0,121.85,22.67,70516.0,61744.0,AUA3NA_1264,0.0
489.0,27719.553293567093,-16150.405118766419,8732.499828604907,51.74322701762226,6.264546733360975,28650.0,0.82,486.06,3500.0,121.85,22.35,70493.0,60825.0,AUA3NA_1264,0.0
508.0,31698.463824804883,-18621.951972298917,9067.19288958989,51.72078843800634,6.322109584258553,29748.0,0.8177,482.44,3500.0,121.85,22.02,70471.0,59889.0,AUA3NA_1264,0.0
527.0,35647.47426709132,-21074.92604955353,9401.885950626789,51.698490698795126,6.379183376595008,30846.0,0.8133,477.51,3500.0,121.85,22.72,70449.0,61890.0,AUA3NA_1264,0.0
546.0,39555.861348319006,-23502.666466485563,9736.57901192846,51.676395137175035,6.435614666842739,31944.0,0.8062,471.08,3210.0,121.85,22.14,70426.0,60211.0,AUA3NA_1264,0.0
565.0,43413.64210376198,-25898.97218964509,10043.55897473963,51.65455918395883,6.491261272843372,32951.0,0.8009,465.94,2710.0,121.85,21.58,70405.0,58623.0,AUA3NA_1264,0.0
584.0,47232.95163425511,-28271.381081271065,10302.725661795372,51.63291510927861,6.546300126465588,33802.0,0.8001,463.69,2210.0,121.85,21.07,70384.0,57223.0,AUA3NA_1264,0.0
602.0,51037.18056068796,-30634.422502291105,10514.079064828024,51.611330945165165,6.601069438569912,34495.0,0.8039,464.42,1710.0,121.85,20.64,70363.0,56030.0,AUA3NA_1264,0.0
621.0,54850.50810526166,-33003.115663346485,10677.619181907747,51.58966960972225,6.655917468067587,35032.0,0.803,462.77,1210.0,121.85,20.32,70343.0,55140.0,AUA3NA_1264,0.0
640.0,58653.2128528165,-35365.2103795303,10793.346013300277,51.56804318828972,6.710560616961622,35411.0,0.7961,458.04,710.0,121.85,17.6,70325.0,47984.0,AUA3NA_1264,0.0
659.0,62419.66276677836,-37704.78501397373,10861.25956178971,51.54659796476055,6.7646315525015845,35634.0,0.7886,453.27,210.0,121.85,14.58,70311.0,40358.0,AUA3NA_1264,0.0
678.0,66149.12032490414,-40021.38145005365,10881.359838225126,51.52533890562899,6.818121202329786,35700.0,0.7852,451.18,0.0,121.85,13.28,70297.0,37120.0,AUA3NA_1264,0.0
696.0,69862.04889485387,-42327.710753994674,10881.359861324034,51.50414992929456,6.871324167031508,35700.0,0.7852,451.17,0.0,121.85,13.27,70284.0,37113.0,AUA3NA_1264,0.0
715.0,73574.94535402837,-44634.02016116177,10881.359884121364,51.482937093255025,6.924477191372146,35700.0,0.7852,451.17,0.0,121.85,13.27,70271.0,37108.0,AUA3NA_1264,0.0
734.0,77287.80957641853,-46940.309593554135,10881.359906609343,51.461700439464316,6.977580302442504,35700.0,0.7852,451.17,0.0,121.85,13.27,70257.0,37102.0,AUA3NA_1264,0.0
0.0,92709.03162699469,-38937.48554436489,30.480000007018134,52.31662000016138,4.746299999425906,100.0,0.5,330.63,3500.0,294.49,36.79,71400.0,107773.0,EIN611_1587,0.038263174524478694
21.0,89477.77201678124,-37465.584308469945,404.47056364440505,52.330394181266236,4.699165475930552,1327.0,0.561,369.38,3500.0,293.39,35.54,71365.0,98693.0,EIN611_1587,0.037706018695528386
42.0,85832.957789024,-35889.2070113571,778.4611277885475,52.34515429124602,4.645941600530585,2554.0,0.6203,406.69,3500.0,293.39,34.05,71331.0,90733.0,EIN611_1587,0.03466287537449207
63.0,81816.95691756182,-34152.29218336515,1152.4516922606317,52.36138985775514,4.5872562947744555,3781.0,0.6762,441.45,3500.0,293.39,32.46,71298.0,83886.0,EIN611_1587,0.02954663008250602
84.0,77455.39476943671,-32265.922600539237,1526.4422569563176,52.378989482579236,4.523472522274785,5008.0,0.7278,473.08,3500.0,293.39,30.87,71267.0,78057.0,EIN611_1587,0.020793200503482497
105.0,72779.6050485905,-30243.65004697987,1900.4328218102646,52.3978189083523,4.455037030357078,6235.0,0.7748,501.4,3500.0,293.39,29.35,71238.0,73112.0,EIN611_1587,0.012664518538472933
126.0,67822.54485523583,-28099.72842267846,2274.423386781989,52.417737825163286,4.382421089871712,7462.0,0.8172,526.53,3500.0,293.39,27.95,71210.0,68911.0,EIN611_1587,0.006901616937519458
147.0,62616.028124295604,-25847.917209680087,2648.4139518470465,52.43861119495341,4.306080273850403,8689.0,0.82,525.96,3500.0,293.39,27.53,71183.0,67734.0,EIN611_1587,0.0056034402367984345
168.0,57415.247573023145,-23598.586900347687,3022.404516877193,52.45941245410003,4.2297514097893325,9916.0,0.82,523.6,3500.0,293.39,27.19,71155.0,66774.0,EIN611_1587,0.004453011671459625
189.0,52238.05869329996,-21359.45996801455,3396.3950818600883,52.480070519125796,4.153697209396398,11143.0,0.82,521.22,3500.0,293.39,27.27,71128.0,66987.0,EIN611_1587,0.003808291186188895
210.0,47084.569475533644,-19130.58311667067,3770.3856467876067,52.50058554514533,4.0779202854828025,12370.0,0.82,518.83,3500.0,293.39,27.34,71101.0,67191.0,EIN611_1587,0.0033014866651769562
231.0,41954.88940656662,-16912.003697713735,4144.376211651089,52.520957684591295,4.002423273883511,13597.0,0.82,516.44,3500.0,293.39,27.38,71073.0,67297.0,EIN611_1587,0.00287573892616097
252.0,36849.129504549746,-14703.769724991978,4518.366776441343,52.54118708709175,3.9272088339725095,14824.0,0.82,514.03,3500.0,293.39,27.38,71046.0,67305.0,EIN611_1587,0.0025729801370596864
273.0,31767.402354961385,-12505.929890351159,4892.357341148669,52.56127389934322,3.8522796491959017,16051.0,0.82,511.61,3500.0,293.39,27.35,71019.0,67214.0,EIN611_1587,0.0022962859403454507
294.0,26709.822147827803,-10318.533579707553,5266.347905762871,52.58121826498021,3.77763842762315,17278.0,0.82,509.18,3500.0,293.39,27.28,70991.0,67025.0,EIN611_1587,0.002083826005015046
316.0,21676.5047162042,-8141.630889670978,5640.338470273315,52.60102032444073,3.7032879025158647,18505.0,0.82,506.73,3500.0,293.39,27.18,70964.0,66737.0,EIN611_1587,0.0019059145488974684
337.0,16667.567575977824,-5975.27264474322,6014.329034669031,52.620680214829186,3.6292308329097125,19732.0,0.82,504.28,3500.0,293.39,27.04,70937.0,66352.0,EIN611_1587,0.0016774124410311308
358.0,11683.129967053128,-3819.5104151170517,6388.3195989388505,52.64019806978038,3.5554700041861045,20959.0,0.82,501.81,3500.0,293.39,26.87,70910.0,65871.0,EIN611_1587,0.0
379.0,6723.3128959769065,-1674.3965350999556,6762.310163071654,52.65957401935105,3.482008228458367,22186.0,0.82,499.33,3500.0,293.39,26.66,70884.0,65296.0,EIN611_1587,0.0
400.0,1788.239180058239,460.0158778141009,7136.300727056693,52.67880819001245,3.4088483402861995,23413.0,0.82,496.84,3500.0,293.39,26.41,70857.0,64629.0,EIN611_1587,0.0
421.0,-3121.966506960619,2583.672903200999,7510.291290884099,52.69790062625193,3.335993133145721,24640.0,0.82,494.34,3500.0,293.39,26.13,70831.0,63874.0,EIN611_1587,0.0
442.0,-8007.177587621149,4696.5197972647,7884.28185454548,52.716851484378985,3.2634455901140513,25867.0,0.82,491.82,3500.0,293.39,25.82,70805.0,63032.0,EIN611_1587,0.0
463.0,-12867.265531782881,6798.500971667326,8258.272418034783,52.73566091741883,3.1912086370663717,27094.0,0.82,489.29,3500.0,293.39,25.47,70780.0,62109.0,EIN611_1587,0.0
484.0,-17702.099805892718,8889.55997159571,8632.26298134927,52.75432903523196,3.119285231112086,28321.0,0.82,486.75,3500.0,293.39,25.08,70755.0,61107.0,EIN611_1587,0.0
505.0,-22511.547851050746,10969.639466282151,9006.253544286896,52.772855942771095,3.047678361246349,29548.0,0.818,483.01,3192.0,293.39,24.68,70730.0,60067.0,EIN611_1587,0.0
526.0,-27286.981265380073,13035.00768486302,9347.32182285436,52.79120913449697,2.9765176708869454,30667.0,0.8171,480.17,2692.0,293.39,25.47,70705.0,62121.0,EIN611_1587,0.0
547.0,-32038.837736677786,15090.178913389153,9634.96288225679,52.80942943129004,2.9056487590548308,31611.0,0.8156,477.27,2192.0,293.39,24.9,70680.0,60629.0,EIN611_1587,0.0
568.0,-36766.16319458763,17134.74051861124,9869.176720653817,52.827513752646745,2.835086804951905,32379.0,0.8087,471.65,1692.0,293.39,24.44,70655.0,59470.0,EIN611_1587,0.0
589.0,-41441.42661137015,19156.785370628404,10049.963337628064,52.84535773195255,2.765244220218104,32972.0,0.8017,466.36,1192.0,293.39,23.24,70632.0,56464.0,EIN611_1587,0.0
610.0,-46067.435872652066,21157.52787686492,10177.322733278652,52.862973358198055,2.696080971869586,33390.0,0.7943,461.16,692.0,293.39,20.01,70612.0,48769.0,EIN611_1587,0.0
631.0,-50644.678787361154,23137.179014883997,10251.254908272358,52.88036370779774,2.6275915976101603,33633.0,0.7858,455.76,192.0,293.39,16.59,70595.0,41027.0,EIN611_1587,0.0
652.0,-55170.476618112334,25094.580235463352,10271.759865082433,52.897519840504394,2.559818028164176,33700.0,0.7822,453.5,0.0,293.39,15.24,70580.0,38016.0,EIN611_1587,0.0
673.0,-59674.61520244172,27042.613872672875,10271.759870115122,52.914555548395874,2.4923155698953874,33700.0,0.7822,453.5,0.0,293.39,15.24,70565.0,38010.0,EIN611_1587,0.0
694.0,-64178.68958689973,28990.61975525388,10271.759875017731,52.93155273220209,2.4247610124903627,33700.0,0.7821,453.49,0.0,293.39,15.23,70550.0,38003.0,EIN611_1587,0.0
715.0,-68682.69970969198,30938.59785800738,10271.759879796386,52.94851133963756,2.3571544043252666,33700.0,0.7821,453.48,0.0,293.39,15.23,70534.0,37997.0,EIN611_1587,0.0
736.0,-73186.64550721175,32886.548155224256,10271.75988445679,52.965431318442604,2.289495794337964,33700.0,0.7821,453.48,0.0,293.39,15.23,70519.0,37991.0,EIN611_1587,0.0
757.0,-77690.52691575681,34834.470621314416,10271.75988900427,52.982312616389514,2.221785232003435,33700.0,0.7821,453.47,0.0,293.39,15.23,70504.0,37984.0,EIN611_1587,0.0
778.0,-82194.3438714857,36782.36523091282,10271.759893443796,52.99915518128408,2.154022767335532,33700.0,0.7821,453.46,0.0,293.39,15.22,70489.0,37977.0,EIN611_1587,0.0
799.0,-86698.09631045135,38730.23195892413,10271.759897780017,53.01595896096662,2.086208450887585,33700.0,0.7821,453.46,0.0,293.39,15.22,70474.0,37971.0,EIN611_1587,0.0
820.0,-91201.7841384227,40678.070769045524,10271.75990201729,53.032723903214595,2.018342334207998,33700.0,0.7821,453.45,0.0,293.39,15.22,70458.0,37965.0,EIN611_1587,0.0
0.0,92706.46686502143,-42040.550145372916,30.480000003447056,52.31662000009774,4.74629999967457,100.0,0.5,330.63,3500.0,296.11,37.37,75022.0,107773.0,EIN611_1606,0.03826317451648808
21.0,89467.2826593046,-40452.77707945121,410.454848347059,52.33143745399097,4.699080038561262,1347.0,0.5552,365.54,3500.0,295.01,36.21,74986.0,99302.0,EIN611_1606,0.037788682209668356
43.0,85849.42811273002,-38764.897596619216,790.4296981986716,52.34719598840407,4.646280516285765,2593.0,0.6092,399.39,3500.0,295.01,34.82,74951.0,91789.0,EIN611_1606,0.034745524052678854
64.0,81893.73165688853,-36919.4011870797,1170.404548925867,52.364399131837494,4.58850741776118,3840.0,0.6608,431.27,3500.0,295.01,33.32,74917.0,85232.0,EIN611_1606,0.02967841933325642
85.0,77620.16322097163,-34925.604353046074,1550.3794002259972,52.382953006617235,4.5260412512452,5087.0,0.7089,460.64,3500.0,295.01,31.8,74886.0,79568.0,EIN611_1606,0.020914846568662444
107.0,73053.83678979872,-32795.22381021711,1930.3542519277362,52.40274148632944,4.45923789225481,6333.0,0.7533,487.31,3500.0,295.01,30.33,74855.0,74694.0,EIN611_1606,0.012798967989370679
128.0,68221.80952103467,-30540.88284387091,2310.329103928264,52.42364036300494,4.388482225581108,7580.0,0.7939,511.3,3500.0,295.01,28.94,74826.0,70496.0,EIN611_1606,0.006899652618881652
150.0,63150.793220149244,-28175.043617372754,2690.303956164543,52.44552743039699,4.314154929089758,8826.0,0.82,525.7,3500.0,295.01,27.94,74798.0,67625.0,EIN611_1606,0.0056292877857575035
171.0,57936.457870723745,-25742.340140611766,3070.278808412107,52.46798444895972,4.23764999308791,10073.0,0.82,523.29,3500.0,295.01,27.61,74771.0,66730.0,EIN611_1606,0.004478388408747794
192.0,52746.181228362104,-23320.86106854419,3450.2536605666633,52.49028879650651,4.161420569894721,11320.0,0.82,520.88,3500.0,295.01,27.72,74743.0,67022.0,EIN611_1606,0.003783646926012063
214.0,47580.07532766501,-20910.65866693152,3830.228512611549,52.51244058525686,4.085469411258784,12566.0,0.82,518.45,3500.0,295.01,27.79,74715.0,67214.0,EIN611_1606,0.003275809529333183
235.0,42438.25378273165,-18511.78593880701,4210.2033645291285,52.53443992417571,4.009799293888303,13813.0,0.82,516.01,3500.0,295.01,27.82,74687.0,67306.0,EIN611_1606,0.002839276173285047
256.0,37320.83182464079,-16124.296641886007,4590.178216300877,52.55628691883037,3.934413020006253,15060.0,0.82,513.56,3500.0,295.01,27.82,74660.0,67296.0,EIN611_1606,0.0025369256992839396
278.0,32227.926340185466,-13748.245306582143,4970.153067907464,52.57798167124322,3.8593134179251156,16306.0,0.82,511.1,3500.0,295.01,27.78,74632.0,67183.0,EIN611_1606,0.0022625980126819065
299.0,27159.655911925034,-11383.687254646464,5350.127919328915,52.59952427973932,3.7845033426416914,17553.0,0.82,508.63,3500.0,295.01,27.7,74604.0,66969.0,EIN611_1606,0.0020495946780409633
321.0,22116.140859616007,-9030.678618458433,5730.102770544842,52.62091483878974,3.709985676451444,18800.0,0.82,506.14,3500.0,295.01,27.58,74577.0,66654.0,EIN611_1606,0.0018794590160736637
342.0,17097.503283084458,-6689.2763609977865,6110.077621534778,52.642153438850855,3.635763329578338,20046.0,0.82,503.65,3500.0,295.01,27.43,74549.0,66238.0,EIN611_1606,0.001183719036189512
363.0,12103.867106603639,-4359.538296524501,6490.052472278684,52.663240166204496,3.5618392407988293,21293.0,0.82,501.14,3500.0,295.01,27.24,74522.0,65723.0,EIN611_1606,0.0
385.0,7135.358124841772,-2041.523111992604,6870.02732275768,52.68417510282434,3.488216377906281,22539.0,0.82,498.62,3500.0,295.01,27.02,74495.0,65113.0,EIN611_1606,0.0
406.0,2192.1040504410175,264.70961076503386,7250.002172954977,52.704958326457394,3.414897734684933,23786.0,0.82,496.08,3500.0,295.01,26.75,74468.0,64409.0,EIN611_1606,0.0
427.0,-2725.7654366983897,2559.0993720604506,7629.977022857152,52.72558984072446,3.3418862622020753,25033.0,0.82,493.53,3500.0,295.01,26.45,74442.0,63614.0,EIN611_1606,0.0
449.0,-7618.118638354403,4841.5847305464595,8009.951872455721,52.746069733638606,3.2691851006269443,26279.0,0.82,490.97,3500.0,295.01,26.12,74416.0,62731.0,EIN611_1606,0.0
