ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,cost_grid
500.0,23489.978943771468,-16180.90955819928,8775.570653453771,51.66272076827438,6.194591057090266,28791.0,0.8159,483.36,2025.0,126.57,23.74,77295.0,60784.0,AUA3SV_1122,0.0
520.0,27475.80497432942,-19138.237973319963,8981.36458658896,51.63594374180522,6.252144413730498,29466.0,0.8077,477.09,1525.0,126.57,23.57,77271.0,60334.0,AUA3SV_1122,0.0
540.0,31412.745983898156,-22059.295597895893,9136.34447844548,51.6094675446218,6.308925187855586,29975.0,0.7994,471.16,1025.0,126.57,23.3,77248.0,59618.0,AUA3SV_1122,0.0
560.0,35303.18266892244,-24945.848816428897,9240.510329027531,51.583277219824666,6.3649701955854106,30317.0,0.7904,465.17,525.0,126.57,20.02,77228.0,51193.0,AUA3SV_1122,0.0
580.0,39146.15487675615,-27797.18523289495,9293.862138370063,51.557380253688734,6.4202680160145436,30492.0,0.7797,458.49,25.0,126.57,16.48,77211.0,42667.0,AUA3SV_1122,0.0
600.0,42935.54697104745,-30608.767282198536,9296.399906604453,51.53181893606123,6.474733199491284,30500.0,0.779,458.11,0.0,126.57,16.29,77195.0,42227.0,AUA3SV_1122,0.0
620.0,46721.87242069568,-33418.074000283355,9296.399906696715,51.50625314871181,6.529093222991943,30500.0,0.779,458.1,0.0,126.57,16.29,77179.0,42221.0,AUA3SV_1122,0.0
640.0,50508.12603219099,-36227.327417513516,9296.399906780987,51.48066275279509,6.583391223160901,30500.0,0.779,458.09,0.0,126.57,16.29,77162.0,42214.0,AUA3SV_1122,0.0
660.0,54294.307726942425,-39036.52747561521,9296.399906857703,51.455047801395,6.637627266953465,30500.0,0.779,458.08,0.0,126.57,16.28,77146.0,42207.0,AUA3SV_1122,0.0
680.0,58080.41742618748,-41845.67411619278,9296.399906927241,51.42940834750811,6.691801421478465,30500.0,0.779,458.07,0.0,126.57,16.28,77130.0,42200.0,AUA3SV_1122,0.0
700.0,61866.45505101846,-44654.767280749766,9296.399906989958,51.4037444440434,6.745913753996991,30500.0,0.779,458.06,0.0,126.57,16.28,77114.0,42193.0,AUA3SV_1122,0.0
720.0,65652.42052238238,-47463.80691069022,9296.399907046178,51.37805614382222,6.79996433192071,30500.0,0.7789,458.05,0.0,126.57,16.28,77097.0,42186.0,AUA3SV_1122,0.0
740.0,69438.31376108108,-50272.7929473207,9296.399907096218,51.3523434995782,6.853953222810215,30500.0,0.7789,458.05,0.0,126.57,16.27,77081.0,42180.0,AUA3SV_1122,0.0
760.0,73224.13468777346,-53081.72533185229,9296.399907140361,51.32660656395722,6.907880494373396,30500.0,0.7789,458.04,0.0,126.57,16.27,77065.0,42173.0,AUA3SV_1122,0.0
780.0,77009.88322092924,-55890.604003767236,9296.399907178878,51.3008453895323,6.961746214434704,30500.0,0.7789,458.03,0.0,126.57,16.27,77048.0,42166.0,AUA3SV_1122,0.0
0.0,-76349.20277361426,61453.07845209975,30.480000298342404,52.316616310324626,4.7462952962673155,100.0,0.5,330.63,3500.0,127.33,36.29,77964.0,107773.0,DLH4UX_557,0.048594419697555014
21.0,-73564.0416186255,59328.842019158474,399.41215010283594,52.297894788919855,4.787730337676666,1310.0,0.5487,361.29,3500.0,128.23,35.28,77928.0,100086.0,DLH4UX_557,0.049985814925111755
41.0,-70554.8617883705,56957.93981846519,768.3442999420605,52.276969496751754,4.832474672560311,2521.0,0.5966,391.21,3500.0,128.23,34.08,77894.0,93172.0,DLH4UX_557,0.04199609352451553
62.0,-67294.32599686786,54388.99680873614,1137.2764497964488,52.25427725328563,4.880908803950705,3731.0,0.6428,419.7,3500.0,128.23,32.78,77862.0,87042.0,DLH4UX_557,0.03471960084825179
83.0,-63794.6328026476,51631.62411232136,1506.2085996594365,52.229898527351416,4.932840401749581,4942.0,0.6865,446.33,3500.0,128.23,31.44,77830.0,81651.0,DLH4UX_557,0.029127118391088225
104.0,-60071.55046264316,48698.245378588064,1875.1407495279864,52.203938694900685,4.988024247495458,6152.0,0.7274,470.88,3500.0,128.23,30.12,77800.0,76934.0,DLH4UX_557,0.02544684872668119
124.0,-56142.54057974155,45602.61842696669,2244.0728994004585,52.17651512003915,5.046190456105726,7362.0,0.7654,493.32,3500.0,128.23,28.85,77771.0,72806.0,DLH4UX_557,0.022716274672527726
145.0,-52025.330331686404,42358.71032061617,2613.0050492758933,52.14774730137679,5.107065893396704,8573.0,0.8006,513.75,3500.0,128.23,27.66,77743.0,69183.0,DLH4UX_557,0.02120438464435115
166.0,-47736.92832220337,38979.9219655294,2981.9371991537,52.117750057855524,5.170388884340894,9783.0,0.82,523.85,3500.0,128.23,26.86,77717.0,66878.0,DLH4UX_557,0.020682131515926527
187.0,-43363.89811091744,35534.45591047987,3350.869349031434,52.0871259657752,5.234873752103493,10994.0,0.82,521.51,3500.0,128.23,26.89,77690.0,66955.0,DLH4UX_557,0.01886927384725637
207.0,-39010.594220376544,32104.532023093878,3719.801498908281,52.05660512220065,5.298979839858226,12204.0,0.82,519.16,3500.0,128.23,26.96,77663.0,67168.0,DLH4UX_557,0.016078183926115777
228.0,-34677.10643887978,28690.22104665198,4088.733648784087,52.026188716141796,5.362707135712482,13414.0,0.82,516.79,3500.0,128.23,27.01,77636.0,67288.0,DLH4UX_557,0.014009515300640114
249.0,-30363.525791984037,25291.594699258538,4457.665798658696,51.99587794350344,5.426055608506571,14625.0,0.82,514.42,3500.0,128.23,27.01,77609.0,67310.0,DLH4UX_557,0.012751725288445594
270.0,-26069.944571180913,21908.725696435762,4826.59794853195,51.965674007319606,5.489025207429402,15835.0,0.82,512.03,3500.0,128.23,26.99,77582.0,67238.0,DLH4UX_557,0.01190731645722764
290.0,-21796.456363512963,18541.687774457885,5195.530098403672,51.935578117994424,5.5516158616227935,17046.0,0.82,509.64,3500.0,128.23,26.93,77555.0,67068.0,DLH4UX_557,0.011389404865210414
311.0,-17543.156082168967,15190.555714456737,5564.462248273689,51.90559149354953,5.6138274797748675,18256.0,0.82,507.23,3500.0,128.23,26.84,77528.0,66803.0,DLH4UX_557,0.011403211501055572
332.0,-13310.139998100358,11855.405367331914,5933.394398141832,51.87571535987626,5.675659949705352,19467.0,0.82,504.81,3500.0,128.23,26.71,77501.0,66443.0,DLH4UX_557,0.011254404986228424
353.0,-9097.505772703074,8536.313679500405,6302.326548007926,51.845950950983955,5.737113137956676,20677.0,0.82,502.38,3500.0,128.23,26.55,77475.0,65990.0,DLH4UX_557,0.0015972456096434128
373.0,-4905.352491611316,5233.358719522275,6671.258697871816,51.81629950918136,5.798186889485581,21887.0,0.82,499.94,3500.0,128.23,26.35,77448.0,65444.0,DLH4UX_557,0.0
394.0,-733.7806996524391,1946.6197056412516,7040.19084773336,51.786762283621435,5.858881029089721,23098.0,0.82,497.48,3500.0,128.23,26.12,77422.0,64809.0,DLH4UX_557,0.0
415.0,3417.1075629853026,-1323.8229657191773,7409.122997592447,51.757340462426576,5.919195291263678,24308.0,0.82,495.01,3500.0,128.23,25.86,77396.0,64087.0,DLH4UX_557,0.0
436.0,7547.208723317562,-4577.887690460959,7778.055147448998,51.72803536694906,5.979129450730697,25519.0,0.82,492.54,3500.0,128.23,25.56,77371.0,63279.0,DLH4UX_557,0.0
456.0,11656.417637139177,-7815.491626537091,8146.987297292767,51.698848299684855,6.038683323726011,26729.0,0.8187,489.29,3491.0,128.23,25.24,77346.0,62423.0,DLH4UX_557,0.0
477.0,15738.391725642192,-11031.637520575994,8515.022876852854,51.66982490938265,6.0977664397522355,27936.0,0.815,484.57,2991.0,128.23,24.91,77321.0,61538.0,DLH4UX_557,0.0
498.0,19784.899321135963,-14219.839725276579,8830.353863634598,51.64102447529741,6.156261495088727,28971.0,0.8149,482.39,2491.0,128.23,24.57,77296.0,60645.0,DLH4UX_557,0.0
519.0,23816.889113086156,-17396.603500144298,9092.980257610636,51.612298504721295,6.214472794132771,29833.0,0.818,482.4,1991.0,128.23,24.24,77272.0,59806.0,DLH4UX_557,0.0
539.0,27852.357181706186,-20576.10777386625,9302.90205877399,51.58351896909614,6.27266055191176,30521.0,0.8101,476.33,1491.0,128.23,25.25,77247.0,62457.0,DLH4UX_557,0.0
560.0,31839.88013581864,-23717.836579218278,9460.119267124415,51.555053140540736,6.330084598388406,31037.0,0.8024,470.72,991.0,128.23,23.7,77223.0,58422.0,DLH4UX_557,0.0
581.0,35782.923405153386,-26824.52029306476,9564.631882668822,51.52687731852701,6.386797432511146,31380.0,0.7942,465.26,491.0,128.23,20.29,77203.0,50073.0,DLH4UX_557,0.0
602.0,39682.38785954836,-29896.8687015983,9616.439905435005,51.498986042993565,6.442814453810519,31550.0,0.7853,459.68,-0.0,128.23,16.71,77186.0,41806.0,DLH4UX_557,0.0
622.0,43536.7334096687,-32933.66838408994,9616.439905282896,51.47139129891465,6.498115965298746,31550.0,0.7853,459.68,-0.0,128.23,16.71,77169.0,41800.0,DLH4UX_557,0.0
643.0,47391.0289912507,-35970.4286969203,9616.439905129784,51.44377093723121,6.553349874845312,31550.0,0.7853,459.67,-0.0,128.23,16.71,77153.0,41793.0,DLH4UX_557,0.0
664.0,51245.27455977523,-39007.14960501924,9616.439904975694,51.416125016339485,6.608516268636289,31550.0,0.7853,459.67,-0.0,128.23,16.71,77136.0,41786.0,DLH4UX_557,0.0
685.0,55099.47007060788,-42043.83107322658,9616.43990482066,51.388453594524854,6.6636152329858485,31550.0,0.7853,459.66,-0.0,128.23,16.7,77119.0,41779.0,DLH4UX_557,0.0
705.0,58953.6154790491,-45080.473066331826,9616.439904664725,51.36075672996123,6.718646854335091,31550.0,0.7853,459.65,-0.0,128.23,16.7,77102.0,41772.0,DLH4UX_557,0.0
726.0,62807.71074033394,-48117.07554907431,9616.4399045079,51.33303448071127,6.773611219250156,31550.0,0.7852,459.65,-0.0,128.23,16.7,77086.0,41765.0,DLH4UX_557,0.0
747.0,66661.75580963212,-51153.638486143456,9616.43990435023,51.30528690472627,6.828508414420307,31550.0,0.7852,459.64,-0.0,128.23,16.69,77069.0,41758.0,DLH4UX_557,0.0
768.0,70515.75064204783,-54190.161842179165,9616.439904191733,51.27751405984619,6.883338526656038,31550.0,0.7852,459.64,-0.0,128.23,16.69,77052.0,41751.0,DLH4UX_557,0.0
788.0,74369.69519262017,-57226.64558177202,9616.439904032442,51.2497160037997,6.938101642887176,31550.0,0.7852,459.63,-0.0,128.23,16.69,77036.0,41744.0,DLH4UX_557,0.0
809.0,78223.58941595338,-60263.089669147084,9616.439903872375,51.221892794207086,6.992797850155755,31550.0,0.7852,459.62,-0.0,128.23,16.68,77019.0,41737.0,DLH4UX_557,0.0
0.0,91866.18864846333,-42010.688475701725,30.480000292323638,52.31662000090831,4.746299998562163,100.0,0.5,330.63,3500.0,296.28,36.99,72949.0,107773.0,EIN60R_1659,0.04859474849384947
21.0,88664.85443787796,-40429.872712964156,406.5456040185255,52.33136380256726,4.699630970520755,1334.0,0.5584,367.66,3500.0,295.19,35.78,72914.0,98969.0,EIN60R_1659,0.03944229523991588
42.0,85068.45019312589,-38738.44243915946,782.6112077538941,52.34714563819174,4.64714396516279,2568.0,0.6153,403.43,3500.0,295.19,34.34,72879.0,91209.0,EIN60R_1659,0.03021539902024435
63.0,81119.27807850402,-36881.10138184968,1158.6768114947577,52.36444869354442,4.589465409495805,3801.0,0.6693,436.91,3500.0,295.19,32.79,72847.0,84493.0,EIN60R_1659,0.02335600641460856
85.0,76840.09673239435,-34868.55318839827,1534.7424152392407,52.38316594586707,4.52691601854169,5035.0,0.7194,467.55,3500.0,295.19,31.24,72815.0,78735.0,EIN60R_1659,0.017384549965802742
106.0,72259.08244227861,-32714.04949081281,1910.8080189862485,52.40316680498095,4.459895945938873,6269.0,0.7652,495.16,3500.0,295.19,29.74,72786.0,73820.0,EIN60R_1659,0.011894200373304882
127.0,67406.19215147378,-30431.679384008115,2286.8736227351233,52.424313312944186,4.3888320912720395,7503.0,0.8069,519.82,3500.0,295.19,28.34,72757.0,69617.0,EIN60R_1659,0.007335031107583417
148.0,62310.6386317059,-28035.18197043681,2662.9392264854655,52.446471340376846,4.314141438765172,8737.0,0.82,525.87,3500.0,295.19,27.67,72730.0,67696.0,EIN60R_1659,0.005652989186279601
169.0,57155.58751139139,-25610.702151331538,3039.004830235574,52.46884017457796,4.238502253500581,9970.0,0.82,523.49,3500.0,295.19,27.33,72702.0,66733.0,EIN60R_1659,0.0045465847268823896
190.0,52024.059550550715,-23197.28554475403,3415.0704339850327,52.491058982552254,4.16313190993128,11204.0,0.82,521.1,3500.0,295.19,27.43,72675.0,66999.0,EIN60R_1659,0.003838507566253366
212.0,46916.163070726136,-20794.98309555154,3791.1360377337287,52.51312786854556,4.08803307436187,12438.0,0.82,518.7,3500.0,295.19,27.5,72647.0,67199.0,EIN60R_1659,0.003348787204994852
233.0,41832.00790370682,-18403.84645886011,4167.201641481536,52.535046933659544,4.013208437033454,13672.0,0.82,516.29,3500.0,295.19,27.53,72620.0,67300.0,EIN60R_1659,0.0029088322112615665
254.0,36771.70542694972,-16023.928016763093,4543.267245228325,52.55681627571515,3.9386607126483315,14906.0,0.82,513.87,3500.0,295.19,27.53,72592.0,67302.0,EIN60R_1659,0.0026108561900418307
275.0,31735.368600174646,-13655.280895501752,4919.332848973958,52.578435989111554,3.8643926409130094,16140.0,0.82,511.43,3500.0,295.19,27.5,72565.0,67204.0,EIN60R_1659,0.0023382985601713294
296.0,26723.112003183818,-11297.95898326199,5295.398452718289,52.59990616468101,3.790406987099821,17373.0,0.82,508.99,3500.0,295.19,27.43,72537.0,67006.0,EIN60R_1659,0.002113091665343092
317.0,21735.05187495911,-8952.016948562017,5671.464056461166,52.62122688953927,3.716706542626477,18607.0,0.82,506.53,3500.0,295.19,27.32,72510.0,66709.0,EIN60R_1659,0.001932861675499291
338.0,16771.30615409342,-6617.5102592673975,6047.529660202443,52.642398246933055,3.6432941256493097,19841.0,0.82,504.06,3500.0,295.19,27.18,72483.0,66313.0,EIN60R_1659,0.001532901586249427
360.0,11831.994520614644,-4294.495202261293,6423.595263941948,52.66342031608834,3.5701725816481638,21075.0,0.82,501.58,3500.0,295.19,27.0,72456.0,65820.0,EIN60R_1659,0.0
381.0,6917.238439265064,-1983.0289037990615,6799.660867679536,52.68429317208759,3.497344783841886,22309.0,0.82,499.08,3500.0,295.19,26.78,72429.0,65233.0,EIN60R_1659,0.0
402.0,2027.1612043015632,316.8306494217781,7175.72647141505,52.70501688596128,3.4248136297029106,23542.0,0.82,496.58,3500.0,295.19,26.53,72403.0,64554.0,EIN60R_1659,0.0
423.0,-2838.1120141139627,2605.024588443718,7551.792075148355,52.725591452156195,3.3525819724087778,24776.0,0.82,494.06,3500.0,295.19,26.25,72376.0,63785.0,EIN60R_1659,0.0
444.0,-7678.454121860723,4881.493139449061,7927.85767887935,52.74601695873155,3.2806528566032678,26010.0,0.82,491.52,3500.0,295.19,25.92,72350.0,62929.0,EIN60R_1659,0.0
465.0,-12493.73605106421,7146.175600340933,8303.923282607964,52.76629350636178,3.2090292785572507,27244.0,0.82,488.98,3500.0,295.19,25.56,72325.0,61990.0,EIN60R_1659,0.0
486.0,-17283.826708840534,9399.010316637225,8679.98888633033,52.78642114690921,3.1377142614597964,28478.0,0.8191,485.89,3333.0,295.19,25.18,72300.0,60991.0,EIN60R_1659,0.0
508.0,-22045.077455912873,11638.281291339976,9038.075718557333,52.806385201624785,3.0667632727182363,29652.0,0.8175,482.5,2833.0,295.19,24.78,72275.0,59981.0,EIN60R_1659,0.0
529.0,-26777.69857350215,13864.087422134087,9342.438893159517,52.82618724882288,2.996174389021824,30651.0,0.8193,481.45,2333.0,295.19,25.61,72249.0,62117.0,EIN60R_1659,0.0
550.0,-31504.342647965994,16087.082480869025,9593.078410113883,52.845922462001155,2.925610476184528,31473.0,0.812,475.49,1833.0,295.19,25.14,72224.0,60898.0,EIN60R_1659,0.0
571.0,-36176.2010114971,18284.311189845455,9789.994269414901,52.86538778644323,2.855801460818188,32119.0,0.8049,469.99,1333.0,295.19,24.77,72199.0,59941.0,EIN60R_1659,0.0
592.0,-40797.33812808017,20457.685113220745,9933.18647106338,52.884601478148305,2.786688762875986,32589.0,0.7976,464.71,833.0,295.19,21.59,72178.0,52194.0,EIN60R_1659,0.0
613.0,-45369.411142307166,22607.983625161116,10022.655015066746,52.90357166309076,2.7182496128907014,32883.0,0.7894,459.36,333.0,295.19,18.16,72160.0,44314.0,EIN60R_1659,0.0
635.0,-49891.19785631543,24734.631911967896,10058.3999014531,52.92229449051399,2.6505042888875803,33000.0,0.7832,455.53,-0.0,295.19,15.78,72144.0,39011.0,EIN60R_1659,0.0
656.0,-54376.58095978918,26844.159162245036,10058.399901299566,52.94082849225015,2.583246516813053,33000.0,0.7832,455.53,-0.0,295.19,15.77,72128.0,39004.0,EIN60R_1659,0.0
677.0,-58861.90072357903,28953.656623257713,10058.399901144701,52.95932423525232,2.5159321132451913,33000.0,0.7832,455.52,-0.0,295.19,15.77,72112.0,38997.0,EIN60R_1659,0.0
698.0,-63347.15708626644,31063.124266135757,10058.399900988563,52.977781662831084,2.4485611120193607,33000.0,0.7832,455.52,-0.0,295.19,15.77,72096.0,38991.0,EIN60R_1659,0.0
719.0,-67832.3499863072,33172.562061951874,10058.399900831206,52.99620071830801,2.381133547522698,33000.0,0.7832,455.51,-0.0,295.19,15.76,72081.0,38984.0,EIN60R_1659,0.0
740.0,-72317.47936206397,35281.96998173766,10058.399900672675,53.014581345016346,2.3136494546951805,33000.0,0.7832,455.5,-0.0,295.19,15.76,72065.0,38978.0,EIN60R_1659,0.0
761.0,-76802.54515180616,37391.34799648391,10058.399900513024,53.032923486301684,2.246108869031191,33000.0,0.7832,455.5,-0.0,295.19,15.76,72049.0,38971.0,EIN60R_1659,0.0
783.0,-81287.54729370988,39500.69607714119,10058.399900352291,53.05122708552263,2.178511826581088,33000.0,0.7831,455.49,-0.0,295.19,15.75,72033.0,38964.0,EIN60R_1659,0.0
804.0,-85772.4857258581,41610.01419461983,10058.399900190534,53.06949208605139,2.1108583639527794,33000.0,0.7831,455.48,-0.0,295.19,15.75,72018.0,38958.0,EIN60R_1659,0.0
825.0,-90257.36038586688,43719.30231963423,10058.399900027784,53.087718431273075,2.0431485183189304,33000.0,0.7831,455.48,-0.0,295.19,15.75,72002.0,38951.0,EIN60R_1659,0.0
0.0,93195.47395877235,-44275.07656794381,30.480000004603813,52.316620000139004,4.746299999568636,100.0,0.5,330.63,3500.0,297.15,38.01,77962.0,107773.0,EIN611_1579,0.04859474865289815
22.0,89930.99057666556,-42601.10915678539,416.9210915859867,52.332219609213084,4.698733514941455,1368.0,0.551,362.75,3500.0,296.04,36.89,77925.0,99736.0,EIN611_1579,0.03919092189640435
43.0,86311.26395068275,-40832.53164893111,803.362184970106,52.3487072051989,4.645928928661276,2636.0,0.6012,394.03,3500.0,296.04,35.57,77890.0,92549.0,EIN611_1579,0.029926116133974792
65.0,82376.70850989682,-38910.13089958338,1189.8032792849435,52.36660210698965,4.588486958480248,3904.0,0.6493,423.7,3500.0,296.04,34.14,77855.0,86217.0,EIN611_1579,0.023116929084453817
87.0,78143.78537940288,-36841.94947071713,1576.2443741742952,52.38582290785412,4.526637071267077,5171.0,0.6947,451.28,3500.0,296.04,32.67,77823.0,80690.0,EIN611_1579,0.017192451073462196
109.0,73633.62448456441,-34638.31132034206,1962.6854694543524,52.40626703759628,4.46067705293307,6439.0,0.737,476.57,3500.0,296.04,31.22,77791.0,75883.0,EIN611_1579,0.01178233609202601
130.0,68869.38722704403,-32310.5329731305,2349.126565019196,52.427822971838175,4.39093486118319,7707.0,0.7761,499.56,3500.0,296.04,29.85,77762.0,71701.0,EIN611_1579,0.007236775402566882
152.0,63874.30841572596,-29869.96681954456,2735.5676608046956,52.45037925845515,4.317740240644714,8975.0,0.8121,520.35,3500.0,296.04,28.57,77733.0,68053.0,EIN611_1579,0.005638711487666977
174.0,58670.394696168834,-27327.36517626254,3122.008756771255,52.473830482573824,4.2414057950757655,10243.0,0.82,522.96,3500.0,296.04,28.1,77705.0,66776.0,EIN611_1579,0.004538770789636639
196.0,53440.38195721371,-24772.011722319232,3508.4498526925177,52.49734977390164,4.1646065871925195,11511.0,0.82,520.51,3500.0,296.04,28.2,77677.0,67057.0,EIN611_1579,0.0038067018863634414
217.0,48235.173891719314,-22228.777700295814,3894.890948531678,52.52070810647748,4.088090088812184,12779.0,0.82,518.04,3500.0,296.04,28.27,77649.0,67237.0,EIN611_1579,0.003309423108200146
239.0,43054.889262757715,-19697.721135010757,4281.33204427559,52.54390556034961,4.011859227888476,14046.0,0.82,515.56,3500.0,296.04,28.3,77620.0,67311.0,EIN611_1579,0.0028670504339911333
261.0,37899.64855548973,-17178.90089292852,4667.773139910714,52.566942211634704,3.935916959995691,15314.0,0.82,513.06,3500.0,296.04,28.29,77592.0,67281.0,EIN611_1579,0.0025658107022232713
283.0,32769.574019207445,-14672.376702651858,5054.214235423259,52.58981813234958,3.860266268953811,16582.0,0.82,510.56,3500.0,296.04,28.24,77564.0,67144.0,EIN611_1579,0.002291873673157476
304.0,27664.78971082873,-12178.209176134895,5440.65533079941,52.61253339023732,3.7849101674758687,17850.0,0.82,508.04,3500.0,296.04,28.15,77536.0,66903.0,EIN611_1579,0.002069434877076829
326.0,22585.42153991151,-9696.459830646596,5827.096426025604,52.63508804858817,3.7098516978371743,19118.0,0.82,505.51,3500.0,296.04,28.02,77508.0,66557.0,EIN611_1579,0.0018922184364273849
348.0,17531.597315257077,-7227.191111516871,6213.5375210889315,52.65748216605565,3.635093932562638,20386.0,0.82,502.97,3500.0,296.04,27.85,77480.0,66107.0,EIN611_1579,0.0006839818737491559
369.0,12503.446793174578,-4770.466415697613,6599.978615977637,52.679715796472586,3.560639975112193,21653.0,0.82,500.41,3500.0,296.04,27.64,77452.0,65557.0,EIN611_1579,0.0
391.0,7501.101727479847,-2326.350116175185,6986.419710681775,52.70178898869212,3.486492960424035,22921.0,0.82,497.84,3500.0,296.04,27.4,77425.0,64908.0,EIN611_1579,0.0
413.0,2524.6959213068685,105.09241272951351,7372.860805194041,52.72370178667282,3.4126560526138623,24189.0,0.82,495.26,3500.0,296.04,27.11,77398.0,64162.0,EIN611_1579,0.0
435.0,-2425.634719184687,2523.794769132757,7759.301899510742,52.74545416623431,3.3391323745477033,25457.0,0.82,492.66,3500.0,296.04,26.79,77371.0,63323.0,EIN611_1579,0.0
456.0,-7349.752162348855,4929.689512624808,8145.742993329207,52.76704616610787,3.2659252340908056,26725.0,0.8188,489.35,3127.0,296.04,26.44,77344.0,62424.0,EIN611_1579,0.0
