ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,cost_grid
62.0,-66770.36047351664,55104.611308772066,1138.8986497931949,52.26077599305591,4.8884635516279795,3737.0,0.643,419.83,3500.0,120.58,32.82,77861.0,87014.0,DLH4UX_557,0.03498102542080786
83.0,-62927.74031539742,52834.112329007614,1508.3715330989212,52.24081137434728,4.945343091669914,4949.0,0.6868,446.48,3500.0,118.39,31.48,77830.0,81622.0,DLH4UX_557,0.029442746211912393
104.0,-58750.605306594814,50576.017052545205,1877.8444164207442,52.22096676808401,5.0070795718611665,6161.0,0.7277,471.06,3500.0,117.72,30.16,77800.0,76900.0,DLH4UX_557,0.025531437451186998
125.0,-54314.368948454,48245.33800929512,2247.3172997575903,52.20046288919401,5.072574220545895,7373.0,0.7657,493.52,3500.0,118.34,28.89,77771.0,72770.0,DLH4UX_557,0.02258481889972326
145.0,-49692.54866314595,45752.26882914696,2616.7901831075833,52.178479262940684,5.140754040000079,8585.0,0.801,513.96,3500.0,120.24,27.69,77743.0,69147.0,DLH4UX_557,0.020759216988798568
166.0,-44967.3277772492,42997.21845533028,2986.263066468881,52.15410892767469,5.210416958509432,9797.0,0.82,523.83,3500.0,123.42,26.9,77716.0,66866.0,DLH4UX_557,0.019122062999834367
187.0,-40314.108982869584,39926.449699871,3355.735949816783,52.126853196658615,5.278986425321397,11010.0,0.82,521.48,3500.0,126.58,26.93,77689.0,66958.0,DLH4UX_557,0.017247782523684196
208.0,-35857.32480074898,36619.046614561004,3725.208833146716,52.09741705104725,5.34462134301729,12222.0,0.82,519.12,3500.0,129.01,27.0,77662.0,67171.0,DLH4UX_557,0.015666130951208602
229.0,-31564.337237977732,33141.70958669124,4094.6817164597815,52.06640700469949,5.4077892339277325,13434.0,0.82,516.76,3500.0,129.52,27.05,77635.0,67288.0,DLH4UX_557,0.014037868868661419
249.0,-27321.972152357786,29642.605673632606,4464.154599756577,52.03516501381745,5.470131150596667,14646.0,0.82,514.38,3500.0,130.1,27.05,77608.0,67310.0,DLH4UX_557,0.012695820797098759
270.0,-23134.856743598433,26117.094496892765,4833.627483037406,52.00365040326905,5.531580655621896,15858.0,0.82,511.99,3500.0,130.62,27.03,77581.0,67235.0,DLH4UX_557,0.01177311723292334
